Resource,SubscriptionName,ResourceGroup,CurrentCostUSD,LastCostUSD,DeltaUSD,Remark
vm107-prod-csc-retail-reportserver02,KioSoft Globalazure  Subscription,rg52-prod-csc,16.011964,16.448624,-0.43666,DOWN
stage-universal-db01,KioSoft Globalazure  Subscription,dbmonitor,14.80428,15.238654,-0.434373,DOWN
restore-mysql19-prod-cleanstore-db02-latest-utc-20250926011600,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.432465,0.0,0.432465,NEW
vm147-prod-kiocentral-tool,KioSoft Globalazure  Subscription,cmk,14.439864,14.871617,-0.431753,DOWN
vm106-prod-csc-retail-reportserver01,KioSoft Globalazure  Subscription,rg52-prod-csc,16.034689,16.465554,-0.430865,DOWN
restore-mysql15-prod-market-replica-slowest-utc-20250924212403,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.430558,0.0,0.430558,NEW
vm10004-stage-kiopos-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,14.449259,14.876435,-0.427176,DOWN
vm58-test-route-als-web02,KioSoft Globalazure  Subscription,rg_test_route_als,14.451647,14.878581,-0.426935,DOWN
dev,KioSoft Globalazure  Subscription,kiosoft-test,20.457404,20.883483,-0.42608,DOWN
vm121-prod-amusement-web01,KioSoft Globalazure  Subscription,retail,16.546345,16.972284,-0.425939,DOWN
aks-e4asv4pool-22212387-vmss / 5,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,0.42,0.0,0.42,NEW
restore-mysql15-prod-market-replica-utc-20250924212503,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.419272,0.0,0.419272,NEW
stage-cleanstore-web02_osdisk_1_a658fd4adcaa4f71b458f3dcd0046030,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,5.574877,5.990079,-0.415201,DOWN
restore-mysql14-prod-market-utc-20250924133903,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.413152,0.0,0.413152,NEW
pip20012-prod-elk01,KioSoft Globalazure  Subscription,rg20002-prod-om,3.60004,3.196132,0.403908,UP
vm72-test-kiopos-web01,KioSoft Globalazure  Subscription,rg49-test-kiopos,14.559987,14.96093,-0.400943,DOWN
restore-mysql10-prod-universal-utc-20250925083203,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.397281,0.0,0.397281,NEW
azurebackup_vm126-automated-testing-platform_929623889014949279,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,3.459066,3.848251,-0.389185,DOWN
pvc-332b90cc-bd80-4861-b4fe-404433360355,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,0.382144,0.0,0.382144,NEW
vm135-prod-amusement-web03,KioSoft Globalazure  Subscription,rg56-prod-amusement,16.372017,16.753962,-0.381945,DOWN
kiosoft-es,KioSoft Globalazure  Subscription,dbmonitor,14.55245,14.933342,-0.380892,DOWN
vm74-test-universal,KioSoft Globalazure  Subscription,rg51-test-csc,14.513207,14.893707,-0.380499,DOWN
azurebackup_prod-universal-web01-new_929623888367181460,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,8.995419,9.37581,-0.38039,DOWN
azurebackup_vm128-prod-csc-retail-reportserver05_929623889277042919,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,6.587394,6.965234,-0.37784,DOWN
azurebackup_cmk_929623887782337582,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,6.864956,7.239957,-0.375,DOWN
kiosoft-international-new,KioSoft Globalazure  Subscription,kiosoft-test,14.560048,14.932526,-0.372478,DOWN
azurebackup_vm129-prod-csc-retail-reportserver06_929623887199236512,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,6.589247,6.958075,-0.368827,DOWN
azurebackup_vm106-prod-csc-retail-reportserver01_929623888529284737,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,6.607659,6.975823,-0.368164,DOWN
usprod-demoportal01,KioSoft Globalazure  Subscription,usprod,14.544698,14.910052,-0.365354,DOWN
restore-mysql25-prod-olap-utc-20250925030703,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.362251,0.0,0.362251,NEW
kioposqa-webapp01,KioSoft Globalazure  Subscription,kiopos_test,14.523168,14.883077,-0.359909,DOWN
restore-mysql14-prod-market-slowest-utc-20250924133803,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.358635,0.0,0.358635,NEW
azurebackup_vm73-prod-modem_929623888755050499,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,11.555866,11.910426,-0.35456,DOWN
azurebackup_vm131-prod-csc-retail-reportserver08_929623887602792145,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,6.459371,6.813117,-0.353746,DOWN
restore-mysql25-prod-olap-slowest-utc-20250925030603,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.352556,0.0,0.352556,NEW
kiosoft-universaluat,KioSoft Globalazure  Subscription,dbmonitor,14.487802,14.840096,-0.352294,DOWN
restore-mysql10-prod-universal,KioSoft Globalazure  Subscription,cmk,0.0,0.351917,-0.351917,REMOVED
tmsprod-lb01,KioSoft Globalazure  Subscription,tmsprod,16.243806,16.59445,-0.350644,DOWN
azurebackup_vm107-prod-csc-retail-reportserver02_929623888805026017,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,6.494381,6.84486,-0.350479,DOWN
azurebackup_vm130-prod-csc-retail-reportserver07_929623888124425786,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,6.366685,6.712097,-0.345412,DOWN
restore-mysql24-prod-modem-utc-20250924232303,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.339224,0.0,0.339224,NEW
azurebackup_ttideployment_929623889030321900,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,4.283559,3.950606,0.332953,UP
azurebackup_vm101-prod-csc-universal-soft01_929623889079237157,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,1.681659,1.348724,0.332935,UP
azurebackup_vm109-prod-csc-retail-reportserver04_929623888800437795,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,6.286548,6.619055,-0.332508,DOWN
azurebackup_vm108-prod-csc-retail-reportserver03_929623889063692052,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,6.599228,6.931054,-0.331826,DOWN
tmsprod-web02,KioSoft Globalazure  Subscription,tmsprod,16.682634,17.010463,-0.327829,DOWN
azurebackup_vm127-prod-tcn_929623888721242357,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,6.392893,6.065099,0.327794,UP
restore-mysql10-prod-universal-slowest-utc-20250925083103,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.322001,0.0,0.322001,NEW
dbmonitor,KioSoft Globalazure  Subscription,dbmonitor,15.919847,16.240304,-0.320457,DOWN
vm58-test-route-als-web02_osdisk_1_2b08909888dc42bcac2b1fe2be4a08b2,KioSoft Globalazure  Subscription,rg_test_route_als,5.547729,5.867931,-0.320203,DOWN
tmsprod-web01,KioSoft Globalazure  Subscription,tmsprod,16.717542,17.036233,-0.318691,DOWN
azurebackup_tmsprod-db01_929623887247557873,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,7.041893,7.355483,-0.313591,DOWN
newtmsdesign,KioSoft Globalazure  Subscription,armtmsrsc,20.54583,20.858786,-0.312956,DOWN
azurebackup_vm20009-prod-internal-web01_929623888850019341,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,2.530174,2.228454,0.301719,UP
vm20012-prod-kiopos-web01,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,16.041685,16.342504,-0.300819,DOWN
tmsserver2_osdisk_1_cbac7d887c924200b44055b3d5ba316a,KioSoft Globalazure  Subscription,armtmsrsc,5.342149,5.642268,-0.300119,DOWN
kiosoft-universaldev,KioSoft Globalazure  Subscription,dbmonitor,14.607377,14.906154,-0.298777,DOWN
restore-mysql24-prod-modem-slowest-utc-20250924232203,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.295086,0.0,0.295086,NEW
tmsserver1-osdisk-20230704-032302,KioSoft Globalazure  Subscription,armtmsrsc,5.419449,5.710903,-0.291454,DOWN
tm04-prod-csc-reportserver,KioSoft Globalazure  Subscription,rg52-prod-csc,21.195429,21.486174,-0.290745,DOWN
vm57-test-route-als-web01_osdisk_1_7f41ea7e98b84410bfe318d323cb3c65,KioSoft Globalazure  Subscription,rg_test_route_als,5.509322,5.799864,-0.290541,DOWN
azurebackup_vm20010-prod-internal-web02_929623888179221498,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,2.514368,2.230655,0.283712,UP
tmsprod-lb01_osdisk_1_41aeade537234520b8d6a326e96775c0-202306301141-disk-2023063,KioSoft Globalazure  Subscription,armtmsrsc,5.309613,5.592953,-0.28334,DOWN
azurebackup_prod-universal-db01_929623887786635939,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,13.767263,14.049371,-0.282108,DOWN
azurebackup_vm121-prod-amusement-web01_929623888173040079,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,7.088345,7.369463,-0.281118,DOWN
azurebackup_vm135-prod-amusement-web03_929623888410428142,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,6.577466,6.857865,-0.280399,DOWN
kiodatabricks,KioSoft Globalazure  Subscription,rg9998-test-bigdata-infrastructure,0.0,0.28,-0.28,REMOVED
aks-systempool01-18971634-vmss,KioSoft Globalazure  Subscription,mc_commandcenter_cc-test_eastus,0.0,0.267745,-0.267745,REMOVED
vm124-test-retail,KioSoft Globalazure  Subscription,rg51-test-csc,14.85994,15.125811,-0.265871,DOWN
azurebackup_sutserver01_5414223955705124177,KioSoft Globalazure  Subscription,azurebackuprg_eastus2_1,3.356456,3.094396,0.26206,UP
azurebackup_vm134-prod-amusement-web02_929623887426034662,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,6.585251,6.842294,-0.257043,DOWN
vm10003-test-elk01,KioSoft Globalazure  Subscription,rg10002-test-devops,14.754711,14.993399,-0.238688,DOWN
dryrun01_private_endpoint,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,7.2,7.438121,-0.238121,DOWN
pe01-prod-kiocentral-tool,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,7.2,7.438121,-0.238121,DOWN
pe01-sa26-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,7.2,7.438121,-0.238121,DOWN
pe01-sa27-prod-amusement,KioSoft Globalazure  Subscription,rg56-prod-amusement,7.2,7.438121,-0.238121,DOWN
pe01-sa28-prod-csc,KioSoft Globalazure  Subscription,rg52-prod-csc,7.2,7.438121,-0.238121,DOWN
pe02-sa26-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,7.2,7.438121,-0.238121,DOWN
priend01-prod-cleanstore-db02,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,7.2,7.438121,-0.238121,DOWN
priend03-prod-universal,KioSoft Globalazure  Subscription,cmk,7.2,7.438121,-0.238121,DOWN
tmstest,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,7.2,7.438121,-0.238121,DOWN
priend02-prod-market-replica,KioSoft Globalazure  Subscription,retail,7.2,7.43811,-0.23811,DOWN
disk20010-prod-backupserver-os,KioSoft Globalazure  Subscription,rg20002-prod-om,5.166104,5.399191,-0.233087,DOWN
tmsprod-lb01_osdisk_1_41aeade537234520b8d6a326e96775c0,KioSoft Globalazure  Subscription,tmsprod,5.166104,5.399191,-0.233087,DOWN
tmsprod-oldtms1_osdisk_1_5a3bb962407e4018a18c5746fe3f700c,KioSoft Globalazure  Subscription,tmsprod,5.166381,5.390696,-0.224315,DOWN
aks-e4asv4pool-25145aks-e4asv4pool-251456os__2_2e9b2745e4d842cab70eda83ed0bc596,KioSoft Globalazure  Subscription,mc_commandcenter_cc-test_eastus,0.0,0.212266,-0.212266,REMOVED
ks-fgt_disk2_38c86f7ae9ed4a9681c35ca89d1c0156,KioSoft Globalazure  Subscription,sut,4.707187,4.915435,-0.208247,DOWN
sutserver02_disk1_2d3f6d24be204a268f3cae7fe4263767,KioSoft Globalazure  Subscription,sut,4.697776,4.905617,-0.207841,DOWN
kubernetes-a0929de449d844cc9a443b0bbd7a8a2e,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,0.135001,0.339774,-0.204773,DOWN
restore-sage-os,KioSoft Globalazure  Subscription,rg9998-test-infrastructure,0.0,0.201114,-0.201114,REMOVED
rsv06-prod-uksouth,KioSoft Globalazure  Subscription,backup,6.05998,6.259965,-0.199985,DOWN
azurebackup_vm102-prod-csc-retail-web01_929623888246176115,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,8.912163,9.102293,-0.190131,DOWN
azurebackup_vm105-prod-csc-retail-web04_929623888639561588,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,8.908415,9.09571,-0.187295,DOWN
azurebackup_vm103-prod-csc-retail-web02_929623888633314838,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,8.893084,9.075783,-0.182698,DOWN
azurebackup_vm104-prod-csc-retail-web03_929623889200107741,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,8.868526,9.049682,-0.181156,DOWN
pip128-vm93-stage-kiopos-soft01,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.0,0.175246,-0.175246,REMOVED
pip129-vm94-stage-kiopos-web01,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.0,0.175246,-0.175246,REMOVED
pvc-ee264443-0d0e-48d6-ba21-acd9c0b763f2,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,0.173186,0.0,0.173186,NEW
azurebackup_vm98-prod-csc-universal-web02_929623888600091599,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,7.22461,7.051904,0.172705,UP
vm10006-stage-market-single_cpu-memory-alert,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,0.019722,0.191545,-0.171823,DOWN
vm20021-prod-csc-elk01_cpu-memory-alert,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.1653,0.0,0.1653,NEW
aks-e4asv4pool-25145647-vmss / 1,KioSoft Globalazure  Subscription,mc_commandcenter_cc-test_eastus,0.0,0.160219,-0.160219,REMOVED
azurebackup_prod-universal-web02-new_929623887727239512,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,8.895966,9.038647,-0.142682,DOWN
azurebackup_vm157-prod-operation-management_929623887344118525,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,1.464075,1.606536,-0.142461,DOWN
azurebackup_vm156-prod-operationcenter_929623887286655021,KioSoft Globalazure  Subscription,azurebackuprg_eastus_1,2.147754,2.276929,-0.129174,DOWN
tm02-stage-cleanstore,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,2.669299,2.794941,-0.125642,DOWN
vm104-prod-csc-retail-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,18.812473,18.934808,-0.122335,DOWN
vm93-stage-kiopos-soft01,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.0,0.120382,-0.120382,REMOVED
vm94-stage-kiopos-web01,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.0,0.120299,-0.120299,REMOVED
pip179-vm158-prod-kiocentraluk-web01,KioSoft Globalazure  Subscription,rg60-prod-kiocentraluk,3.60004,3.720206,-0.120166,DOWN
8b906ae0-b714-42c6-9763-7e7d876c5224,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,3.60004,3.720199,-0.120159,DOWN
cmk-ip,KioSoft Globalazure  Subscription,cmk,3.60004,3.720199,-0.120159,DOWN
dbmonitor-ip,KioSoft Globalazure  Subscription,dbmonitor,3.60004,3.720199,-0.120159,DOWN
dev-ip,KioSoft Globalazure  Subscription,kiosoft-test,3.60004,3.720199,-0.120159,DOWN
kioposqa-db01-ip,KioSoft Globalazure  Subscription,kiopos_test,3.60004,3.720199,-0.120159,DOWN
kioposqa-softapp01-ip,KioSoft Globalazure  Subscription,kiopos_test,3.60004,3.720199,-0.120159,DOWN
kioposqa-webapp01-ip,KioSoft Globalazure  Subscription,kiopos_test,3.60004,3.720199,-0.120159,DOWN
kiosoft-coffee-ip,KioSoft Globalazure  Subscription,kiosoft-test,3.60004,3.720199,-0.120159,DOWN
kiosoft-es-ip,KioSoft Globalazure  Subscription,dbmonitor,3.60004,3.720199,-0.120159,DOWN
kiosoft-international-new-ip,KioSoft Globalazure  Subscription,kiosoft-test,3.60004,3.720199,-0.120159,DOWN
kiosoft-publicddd-ip,KioSoft Globalazure  Subscription,dbmonitor,3.60004,3.720199,-0.120159,DOWN
kiosoft-qa-public-ip,KioSoft Globalazure  Subscription,kiosoft-test,3.60004,3.720199,-0.120159,DOWN
kiosoft-retail-ip,KioSoft Globalazure  Subscription,kiosoft-test,3.60004,3.720199,-0.120159,DOWN
kiosoft-unistress-lb01-ip,KioSoft Globalazure  Subscription,dbmonitor,3.60004,3.720199,-0.120159,DOWN
kiosoft-unistress-web01-ip,KioSoft Globalazure  Subscription,dbmonitor,3.60004,3.720199,-0.120159,DOWN
kiosoft-unistress-web02-ip,KioSoft Globalazure  Subscription,dbmonitor,3.60004,3.720199,-0.120159,DOWN
kiosoft-universaldev-ip,KioSoft Globalazure  Subscription,dbmonitor,3.60004,3.720199,-0.120159,DOWN
kiosoft-universaluat-ip,KioSoft Globalazure  Subscription,dbmonitor,3.60004,3.720199,-0.120159,DOWN
kubernetes-a03086337f77140c0a669db2c967252e,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,3.60004,3.720199,-0.120159,DOWN
kubernetes-ae80924c6e8104b47af4627e23657589,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,3.60004,3.720199,-0.120159,DOWN
loadbalance,KioSoft Globalazure  Subscription,rg_test_route_als,3.60004,3.720199,-0.120159,DOWN
nat-gw-public-ip,KioSoft Globalazure  Subscription,databricks-rg-kiodatabricks-63wh3jijrnppk,3.60004,3.720199,-0.120159,DOWN
pip10001-test-internal-server,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,3.60004,3.720199,-0.120159,DOWN
pip10002-test-olap01,KioSoft Globalazure  Subscription,rg10001-test-olap,3.60004,3.720199,-0.120159,DOWN
pip10003-test-elk01,KioSoft Globalazure  Subscription,rg10002-test-devops,3.60004,3.720199,-0.120159,DOWN
pip10004-stage-kiopos-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,3.60004,3.720199,-0.120159,DOWN
pip10005-stage-kiopos-soft01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,3.60004,3.720199,-0.120159,DOWN
pip10007-test-qa-universal-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,3.60004,3.720199,-0.120159,DOWN
pip103-stage-cleanstore-web01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,3.60004,3.720199,-0.120159,DOWN
pip104-stage-cleanstore-web02,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,3.60004,3.720199,-0.120159,DOWN
pip106-test-kiopos-soft01,KioSoft Globalazure  Subscription,rg49-test-kiopos,3.60004,3.720199,-0.120159,DOWN
pip107-test-kiopos-web01,KioSoft Globalazure  Subscription,rg49-test-kiopos,3.60004,3.720199,-0.120159,DOWN
pip108-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,3.60004,3.720199,-0.120159,DOWN
pip109-test-universal,KioSoft Globalazure  Subscription,rg51-test-csc,3.60004,3.720199,-0.120159,DOWN
pip110-test-retail,KioSoft Globalazure  Subscription,rg51-test-csc,3.60004,3.720199,-0.120159,DOWN
pip132-vm97-prod-csc-universal-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip133-vm98-prod-csc-universal-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip134-vm99-prod-csc-universal-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip135-vm100-prod-csc-universal-web04,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip136-vm101-prod-csc-universal-soft01,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip137-vm102-prod-csc-retail-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip138-vm103-prod-csc-retail-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip139-vm104-prod-csc-retail-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip140-vm105-prod-csc-retail-web04,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip141-vm106-prod-csc-retail-reportserver01,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip142-vm107-prod-csc-retail-reportserver02,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip143-vm108-prod-csc-retail-reportserver03,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip144-vm109-prod-csc-retail-reportserver04,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip148-vm114-prod-cleanstore-web04,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,3.60004,3.720199,-0.120159,DOWN
pip149-vm115-prod-cleanstore-web05,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,3.60004,3.720199,-0.120159,DOWN
pip157-vm126-automated-testing-platform,KioSoft Globalazure  Subscription,rg53-automated_testing_platform,3.60004,3.720199,-0.120159,DOWN
pip158-vm127-prod-tcn,KioSoft Globalazure  Subscription,rg54-prod-tcn,3.60004,3.720199,-0.120159,DOWN
pip159-vm128-prod-csc-retail-reportserver05,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip160-vm129-prod-csc-retail-reportserver06,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip161-vm130-prod-csc-retail-reportserver07,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip162-vm131-prod-csc-retail-reportserver08,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.720199,-0.120159,DOWN
pip164-loadbalance08-test-csc-web,KioSoft Globalazure  Subscription,rg51-test-csc,3.60004,3.720199,-0.120159,DOWN
pip165-vm133-prod-csc-tms,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.720199,-0.120159,DOWN
pip166-vm134-prod-amusement-web02,KioSoft Globalazure  Subscription,retail,3.60004,3.720199,-0.120159,DOWN
pip167-vm135-prod-amusement-web03,KioSoft Globalazure  Subscription,retail,3.60004,3.720199,-0.120159,DOWN
pip168-vm136-prod-wazan-web01,KioSoft Globalazure  Subscription,rg55-prod-wazan,3.60004,3.720199,-0.120159,DOWN
pip169-vm139-prod-universal-web03,KioSoft Globalazure  Subscription,cmk,3.60004,3.720199,-0.120159,DOWN
pip170-vm140-prod-devops-ai,KioSoft Globalazure  Subscription,rg57-prod-devops-infrastructure,3.60004,3.720199,-0.120159,DOWN
pip176-vm147-prod-kiocentral-tool,KioSoft Globalazure  Subscription,cmk,3.60004,3.720199,-0.120159,DOWN
pip20000-prod-doris01,KioSoft Globalazure  Subscription,rg20000-prod-olap,3.60004,3.720199,-0.120159,DOWN
pip20003-prod-seatunnel01,KioSoft Globalazure  Subscription,rg20000-prod-olap,3.60004,3.720199,-0.120159,DOWN
pip20004-prod-jenkins01,KioSoft Globalazure  Subscription,rg20001-prod-devops,3.60004,3.720199,-0.120159,DOWN
pip20006-prod-backupserver,KioSoft Globalazure  Subscription,rg20002-prod-om,3.60004,3.720199,-0.120159,DOWN
pip20009-prod-internal-web01,KioSoft Globalazure  Subscription,rg20004-prod-internal,3.60004,3.720199,-0.120159,DOWN
pip20010-prod-internal-web02,KioSoft Globalazure  Subscription,rg20004-prod-internal,3.60004,3.720199,-0.120159,DOWN
prod-amusementserver-ip,KioSoft Globalazure  Subscription,retail,3.60004,3.720199,-0.120159,DOWN
prod-integrationserver-ip,KioSoft Globalazure  Subscription,rg20006-prod-integration,3.59504,3.715199,-0.120159,DOWN
prod-mqtt-coffee-ip,KioSoft Globalazure  Subscription,production,3.60004,3.720199,-0.120159,DOWN
prod-universal-ip,KioSoft Globalazure  Subscription,cmk,3.60004,3.720199,-0.120159,DOWN
prod-universal-lb01-ip,KioSoft Globalazure  Subscription,cmk,3.60004,3.720199,-0.120159,DOWN
prod-universal-web01-ip,KioSoft Globalazure  Subscription,cmk,3.60004,3.720199,-0.120159,DOWN
prod-universal-web02-ip,KioSoft Globalazure  Subscription,cmk,3.60004,3.720199,-0.120159,DOWN
prodsagedb01ip411,KioSoft Globalazure  Subscription,sage300c_v2022,3.60004,3.720199,-0.120159,DOWN
retail-loadbalance-stage-ip,KioSoft Globalazure  Subscription,newwbserverscheme,3.60004,3.720199,-0.120159,DOWN
tmsnginxip149,KioSoft Globalazure  Subscription,armtmsrsc,3.60004,3.720199,-0.120159,DOWN
tmsproddb01ip166,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.720199,-0.120159,DOWN
tmsprodlb01ip334,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.720199,-0.120159,DOWN
tmsprodtms01ip181,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.720199,-0.120159,DOWN
tmsprodtms02ip372,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.720199,-0.120159,DOWN
tmsprodtms03ip741,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.720199,-0.120159,DOWN
tmsprodweb01ip798,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.720199,-0.120159,DOWN
tmsprodweb02ip534,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.720199,-0.120159,DOWN
tmsserver1ip341,KioSoft Globalazure  Subscription,armtmsrsc,3.60004,3.720199,-0.120159,DOWN
tmsserver2ip827,KioSoft Globalazure  Subscription,armtmsrsc,3.60004,3.720199,-0.120159,DOWN
ttideployment-ip,KioSoft Globalazure  Subscription,ttideploy,3.60004,3.720199,-0.120159,DOWN
ttimetrics-ip,KioSoft Globalazure  Subscription,rg20002-prod-om,3.60004,3.720199,-0.120159,DOWN
uniersalstress-db01-ip,KioSoft Globalazure  Subscription,dbmonitor,3.60004,3.720199,-0.120159,DOWN
usprod-demoportal01-ip,KioSoft Globalazure  Subscription,usprod,3.60004,3.720199,-0.120159,DOWN
vm57-test-route-als-web01-ip,KioSoft Globalazure  Subscription,rg_test_route_als,3.60004,3.720199,-0.120159,DOWN
vm58-test-route-als-web02-ip,KioSoft Globalazure  Subscription,rg_test_route_als,3.60004,3.720199,-0.120159,DOWN
vm59-prod-kiopos-web01-ip,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,3.60004,3.720199,-0.120159,DOWN
vm60-prod-kiopos-soft01-ip,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,3.60004,3.720199,-0.120159,DOWN
vm67-prod-cleanstore-web02-ip,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,3.60004,3.720199,-0.120159,DOWN
vm90-prod-powerbi-ip,KioSoft Globalazure  Subscription,commandcenter,3.60004,3.720199,-0.120159,DOWN
wb-ip,KioSoft Globalazure  Subscription,kiosoft-test,3.60004,3.720199,-0.120159,DOWN
myreservedip,KioSoft Globalazure  Subscription,tmsprod,3.59504,3.715192,-0.120152,DOWN
vm102-prod-csc-retail-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,18.907709,19.024354,-0.116645,DOWN
