Resource,SubscriptionName,ResourceGroup,CurrentCostUSD,LastCostUSD,DeltaUSD,Remark
low cpu usage-mysql22-prod-csc-retail,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.092191,0.092191,0,SAME
low cpu usage-mysql23-prod-csc-universal,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.092191,0.092191,0,SAME
low cpu usage-mysql25-prod-olap,KioSoft Globalazure  Subscription,rg20000-prod-olap,0.092191,0.092191,0,SAME
medium cpu usage-mysql10-prod-universal,KioSoft Globalazure  Subscription,cmk,0.092191,0.092191,0,SAME
medium cpu usage-mysql12-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.092191,0.092191,0,SAME
medium cpu usage-mysql14-prod-market,KioSoft Globalazure  Subscription,retail,0.092191,0.092191,0,SAME
medium cpu usage-mysql22-prod-csc-retail,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.092063,0.092063,0,SAME
medium cpu usage-mysql23-prod-csc-universal,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.092191,0.092191,0,SAME
medium cpu usage-mysql25-prod-olap,KioSoft Globalazure  Subscription,rg20000-prod-olap,0.092191,0.092191,0,SAME
memory working set percentage - aks-test,KioSoft Globalazure  Subscription,rg9997-test-devops-infrastructure,0.059423,0.059423,0,SAME
memory working set percentage - aks10000_cc_test,KioSoft Globalazure  Subscription,commandcenter,0.060576,0.060576,0,SAME
memory working set percentage - aks10000-test-cc,KioSoft Globalazure  Subscription,commandcenter,0.092191,0.092191,0,SAME
memory working set percentage - cc-test,KioSoft Globalazure  Subscription,commandcenter,0.05827,0.05827,0,SAME
memory working set percentage - cc-tti-test,KioSoft Globalazure  Subscription,commandcenter,0.05827,0.05827,0,SAME
multiwbdisks351,KioSoft Globalazure  Subscription,kiosoft-test,150.699357,150.699357,0,SAME
myreservedip,KioSoft Globalazure  Subscription,tmsprod,3.59504,3.59504,0,SAME
mysql03-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,60.657397,60.657397,0,SAME
mysql03-prod-modem-dbrestore04,KioSoft Globalazure  Subscription,rg50-prod-modem,59.035518,59.035518,0,SAME
mysql05-test-retail,KioSoft Globalazure  Subscription,kiosoft-test,472.979616,472.979616,0,SAME
mysql10-prod-universal,KioSoft Globalazure  Subscription,cmk,97.862681,97.862681,0,SAME
mysql11-test-csc,KioSoft Globalazure  Subscription,rg51-test-csc,162.813083,162.813083,0,SAME
mysql12-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,1267.267276,1267.267276,0,SAME
mysql14-prod-market,KioSoft Globalazure  Subscription,retail,278.852558,278.852558,0,SAME
mysql15-prod-market-replica,KioSoft Globalazure  Subscription,retail,87.20266,87.20266,0,SAME
mysql19-prod-cleanstore-db02,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,213.123072,213.123072,0,SAME
mysql22-prod-csc-retail,KioSoft Globalazure  Subscription,rg20003-prod-csc,1213.485746,1213.485746,0,SAME
mysql23-prod-csc-universal,KioSoft Globalazure  Subscription,rg20003-prod-csc,79.271551,79.271551,0,SAME
mysql24-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,170.580863,170.580863,0,SAME
mysql25-prod-olap,KioSoft Globalazure  Subscription,rg20000-prod-olap,114.719218,114.719218,0,SAME
mysql9998-test-automation,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,8.731345,8.731345,0,SAME
mysqldisk,KioSoft Globalazure  Subscription,kiosoft-test,37.785501,37.785501,0,SAME
nat-gateway,KioSoft Globalazure  Subscription,databricks-rg-kiodatabricks-63wh3jijrnppk,32.399242,32.399242,0,SAME
nat-gw-public-ip,KioSoft Globalazure  Subscription,databricks-rg-kiodatabricks-63wh3jijrnppk,3.60004,3.60004,0,SAME
nat-lb-test,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,4.006706,4.006706,0,SAME
nat-lb-test-ip,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.442962,0.442962,0,SAME
networkwatcher_eastus,KioSoft Globalazure  Subscription,networkwatcherrg,0,0,0,SAME
new-kiosoft-unistress-web02_osdisk_1_eebfb9cb0cac41138cdd8c2b8db34027-20220905,KioSoft Globalazure  Subscription,dbmonitor,10.711388,10.711388,0,SAME
new-kiosoft-universaluat_osdisk-202406051807,KioSoft Globalazure  Subscription,dbmonitor,19.47958,19.47958,0,SAME
new-prod-universal_osdisk_1_b6073e6ffc6149e3889bf087c5f7da76-202209061431,KioSoft Globalazure  Subscription,cmk,37.194526,37.194526,0,SAME
new-prod-universal-web01_osdisk_1_d9bed20442044741973316466ba092d5-202209071420,KioSoft Globalazure  Subscription,cmk,19.285836,19.285836,0,SAME
new-prod-universal-web02_osdisk_1_1460efb8ec6a46988cfb86a06bcefadc-20220909,KioSoft Globalazure  Subscription,cmk,19.285836,19.285836,0,SAME
new-uniersalstress-db01_osdisk_1_178423fc8d5d4d9fa93bb09aae7cc966-20220905,KioSoft Globalazure  Subscription,dbmonitor,20.054942,20.054942,0,SAME
newtmsdesign,KioSoft Globalazure  Subscription,armtmsrsc,20.54583,20.54583,0,SAME
pe01-prod-kiocentral-tool,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,7.2,7.2,0,SAME
pe01-sa26-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,7.2,7.2,0,SAME
pe01-sa27-prod-amusement,KioSoft Globalazure  Subscription,rg56-prod-amusement,7.2,7.2,0,SAME
pe01-sa28-prod-csc,KioSoft Globalazure  Subscription,rg52-prod-csc,7.2,7.2,0,SAME
pe02-sa26-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,7.2,7.2,0,SAME
percentage cpu - ks-fgt,KioSoft Globalazure  Subscription,sut,0.092191,0.092191,0,SAME
pip10001-test-internal-server,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,3.60004,3.60004,0,SAME
pip10002-test-olap01,KioSoft Globalazure  Subscription,rg10001-test-olap,3.60004,3.60004,0,SAME
pip10003-test-elk01,KioSoft Globalazure  Subscription,rg10002-test-devops,3.60004,3.60004,0,SAME
pip10004-stage-kiopos-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,3.60004,3.60004,0,SAME
pip10005-stage-kiopos-soft01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,3.60004,3.60004,0,SAME
pip10006-stage-market-single,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,0.380004,0.380004,0,SAME
pip10007-test-qa-universal-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,3.60004,3.60004,0,SAME
pip10008-stage-market-web01,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,3.60004,3.60004,0,SAME
pip10009-stage-market-web02,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,3.60004,3.60004,0,SAME
pip10010-stage-market-soft01,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,1.285927,1.285927,0,SAME
pip10011-automated-testing-platform,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,0.915507,0.915507,0,SAME
pip103-stage-cleanstore-web01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,3.60004,3.60004,0,SAME
pip104-stage-cleanstore-web02,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,3.60004,3.60004,0,SAME
pip106-test-kiopos-soft01,KioSoft Globalazure  Subscription,rg49-test-kiopos,3.60004,3.60004,0,SAME
pip107-test-kiopos-web01,KioSoft Globalazure  Subscription,rg49-test-kiopos,3.60004,3.60004,0,SAME
pip108-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,3.60004,3.60004,0,SAME
pip109-test-universal,KioSoft Globalazure  Subscription,rg51-test-csc,3.60004,3.60004,0,SAME
pip110-test-retail,KioSoft Globalazure  Subscription,rg51-test-csc,3.60004,3.60004,0,SAME
pip132-vm97-prod-csc-universal-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip133-vm98-prod-csc-universal-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip134-vm99-prod-csc-universal-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip135-vm100-prod-csc-universal-web04,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip136-vm101-prod-csc-universal-soft01,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip137-vm102-prod-csc-retail-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip138-vm103-prod-csc-retail-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip139-vm104-prod-csc-retail-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip140-vm105-prod-csc-retail-web04,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip141-vm106-prod-csc-retail-reportserver01,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip142-vm107-prod-csc-retail-reportserver02,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip143-vm108-prod-csc-retail-reportserver03,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip144-vm109-prod-csc-retail-reportserver04,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip146-app-gt-prod-csc,KioSoft Globalazure  Subscription,rg52-prod-csc,199.870048,199.870048,0,SAME
pip147-loadbalance07-prod-csc-universalweb,KioSoft Globalazure  Subscription,rg52-prod-csc,199.870048,199.870048,0,SAME
pip148-vm114-prod-cleanstore-web04,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,3.60004,3.60004,0,SAME
pip149-vm115-prod-cleanstore-web05,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,3.60004,3.60004,0,SAME
pip157-vm126-automated-testing-platform,KioSoft Globalazure  Subscription,rg53-automated_testing_platform,3.60004,3.60004,0,SAME
pip158-vm127-prod-tcn,KioSoft Globalazure  Subscription,rg54-prod-tcn,3.60004,3.60004,0,SAME
pip159-vm128-prod-csc-retail-reportserver05,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip160-vm129-prod-csc-retail-reportserver06,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip161-vm130-prod-csc-retail-reportserver07,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip162-vm131-prod-csc-retail-reportserver08,KioSoft Globalazure  Subscription,rg52-prod-csc,3.60004,3.60004,0,SAME
pip164-loadbalance08-test-csc-web,KioSoft Globalazure  Subscription,rg51-test-csc,3.60004,3.60004,0,SAME
pip165-vm133-prod-csc-tms,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.60004,0,SAME
pip166-vm134-prod-amusement-web02,KioSoft Globalazure  Subscription,retail,3.60004,3.60004,0,SAME
pip167-vm135-prod-amusement-web03,KioSoft Globalazure  Subscription,retail,3.60004,3.60004,0,SAME
pip168-vm136-prod-wazan-web01,KioSoft Globalazure  Subscription,rg55-prod-wazan,3.60004,3.60004,0,SAME
pip169-vm139-prod-universal-web03,KioSoft Globalazure  Subscription,cmk,3.60004,3.60004,0,SAME
pip170-vm140-prod-devops-ai,KioSoft Globalazure  Subscription,rg57-prod-devops-infrastructure,3.60004,3.60004,0,SAME
pip171-vm143-prod-latamcleanstore-web03,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,3.60004,3.60004,0,SAME
pip172-vm142-prod-latamcleanstore-web02,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,3.60004,3.60004,0,SAME
pip176-vm147-prod-kiocentral-tool,KioSoft Globalazure  Subscription,cmk,3.60004,3.60004,0,SAME
pip177-prod-operationcenter,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,2.925032,2.925032,0,SAME
pip178-vm157-prod-operation-management,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,2.925032,2.925032,0,SAME
pip179-vm158-prod-kiocentraluk-web01,KioSoft Globalazure  Subscription,rg60-prod-kiocentraluk,3.60004,3.60004,0,SAME
pip20000-prod-doris01,KioSoft Globalazure  Subscription,rg20000-prod-olap,3.60004,3.60004,0,SAME
pip20003-prod-seatunnel01,KioSoft Globalazure  Subscription,rg20000-prod-olap,3.60004,3.60004,0,SAME
pip20004-prod-jenkins01,KioSoft Globalazure  Subscription,rg20001-prod-devops,3.60004,3.60004,0,SAME
pip20006-prod-backupserver,KioSoft Globalazure  Subscription,rg20002-prod-om,3.60004,3.60004,0,SAME
pip20007-prod-elk,KioSoft Globalazure  Subscription,rg20002-prod-om,0.380004,0.380004,0,SAME
pip20008-prod-csc-elk,KioSoft Globalazure  Subscription,rg20003-prod-csc,1.130013,1.130013,0,SAME
pip20009-prod-internal-web01,KioSoft Globalazure  Subscription,rg20004-prod-internal,3.60004,3.60004,0,SAME
pip20010-prod-internal-web02,KioSoft Globalazure  Subscription,rg20004-prod-internal,3.60004,3.60004,0,SAME
pip20012-prod-elk01,KioSoft Globalazure  Subscription,rg20002-prod-om,3.60004,3.60004,0,SAME
pip20019-prod-csc-elk01,KioSoft Globalazure  Subscription,rg20003-prod-csc,3.223895,3.223895,0,SAME
pip20020-prod-sut-server02,KioSoft Globalazure  Subscription,sut,0.792803,0.792803,0,SAME
pip9999-test-restore,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,2.399064,2.399064,0,SAME
postgresql01-prod-operationcenter,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,36.775056,36.775056,0,SAME
priend01-prod-cleanstore-db02,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,7.2,7.2,0,SAME
priend02-prod-market-replica,KioSoft Globalazure  Subscription,retail,7.2,7.2,0,SAME
priend03-prod-universal,KioSoft Globalazure  Subscription,cmk,7.2,7.2,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,rg52-prod-csc,0.483744,0.483744,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.483744,0.483744,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,cmk,0.483743,0.483743,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,retail,0.483744,0.483744,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,dbmonitor,0.483744,0.483744,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,0.483744,0.483744,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,usprod,0.483743,0.483743,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,rg56-prod-amusement,0.483743,0.483743,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,armtmsrsc,0.483744,0.483744,0,SAME
privatelink.mariadb.database.azure.com,KioSoft Globalazure  Subscription,armtmsrsc,0.483744,0.483744,0,SAME
privatelink.mysql.database.azure.com,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.503787,0.503787,0,SAME
privatelink.mysql.database.azure.com,KioSoft Globalazure  Subscription,cmk,0.483744,0.483744,0,SAME
privatelink.mysql.database.azure.com,KioSoft Globalazure  Subscription,retail,0.483744,0.483744,0,SAME
prod_action,KioSoft Globalazure  Subscription,rg43_prod_alert,0.000035,0.000035,0,SAME
prod_mysql_action,KioSoft Globalazure  Subscription,rg43_prod_alert,0.000064,0.000064,0,SAME
prod-amusementserver-ip,KioSoft Globalazure  Subscription,retail,3.60004,3.60004,0,SAME
prod-integrationserver-ip,KioSoft Globalazure  Subscription,rg20006-prod-integration,3.59504,3.59504,0,SAME
prod-internationalretail-ip,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,3.60004,3.60004,0,SAME
prod-mqtt-coffee,KioSoft Globalazure  Subscription,production,14.454609,14.454609,0,SAME
prod-mqtt-coffee_osdisk_1_747e1c7aa6e54ec1b5f8196f647640b5,KioSoft Globalazure  Subscription,production,19.285836,19.285836,0,SAME
prod-mqtt-coffee-ip,KioSoft Globalazure  Subscription,production,3.60004,3.60004,0,SAME
prod-sage-db01,KioSoft Globalazure  Subscription,sage300c_v2022,161.528857,161.528857,0,SAME
prod-sage-db01_osdisk_1_6b2c346cebe44aab9278af1c3b66f401,KioSoft Globalazure  Subscription,sage300c_v2022,71.643981,71.643981,0,SAME
prod-universal-db01,KioSoft Globalazure  Subscription,cmk,52.058529,52.058529,0,SAME
prod-universal-ip,KioSoft Globalazure  Subscription,cmk,3.60004,3.60004,0,SAME
prod-universal-lb01-ip,KioSoft Globalazure  Subscription,cmk,3.60004,3.60004,0,SAME
prod-universal-web01-ip,KioSoft Globalazure  Subscription,cmk,3.60004,3.60004,0,SAME
prod-universal-web01-new,KioSoft Globalazure  Subscription,cmk,40.262871,40.262871,0,SAME
prod-universal-web02-ip,KioSoft Globalazure  Subscription,cmk,3.60004,3.60004,0,SAME
prod-universal-web02-new,KioSoft Globalazure  Subscription,cmk,39.971941,39.971941,0,SAME
prodsagedb01ip411,KioSoft Globalazure  Subscription,sage300c_v2022,3.60004,3.60004,0,SAME
pvc-0c0410dd-8d93-4147-a5a9-48ce781c8b95,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,1.900327,1.900327,0,SAME
pvc-332b90cc-bd80-4861-b4fe-404433360355,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,0.382144,0.382144,0,SAME
pvc-5806d47a-ff6f-4ee2-b1b7-c3138c355cc1,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,0.556669,0.556669,0,SAME
pvc-ad01910c-3bac-4eaa-ac2a-f93d7a33d801,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,1.899411,1.899411,0,SAME
pvc-d10ab5ac-43d1-4bca-9f81-25f1994cf4f4,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,0.003436,0.003436,0,SAME
pvc-dc92159c-cbf0-4d62-a194-07d4aa78c603,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,0.023699,0.023699,0,SAME
pvc-ee264443-0d0e-48d6-ba21-acd9c0b763f2,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,0.173186,0.173186,0,SAME
recommendedalertrules-ag-3,KioSoft Globalazure  Subscription,sut,0,0,0,SAME
redis01-test-universal,KioSoft Globalazure  Subscription,kiosoft-test,99.359905,99.359905,0,SAME
redis03-prod-universal,KioSoft Globalazure  Subscription,retail,0,0,0,SAME
redis04-test-csc,KioSoft Globalazure  Subscription,rg51-test-csc,99.359905,99.359905,0,SAME
redis05-test-omdryun01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,99.359905,99.359905,0,SAME
redis06-prod-csc-retail,KioSoft Globalazure  Subscription,rg52-prod-csc,0,0,0,SAME
redis07-prod-operationcenter,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,80.557422,80.557422,0,SAME
redis9998-test-automation,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,36.024866,36.024866,0,SAME
restore-mysql10-prod-universal-slowest-utc-20250925083103,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.322001,0.322001,0,SAME
restore-mysql10-prod-universal-utc-20250925083203,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.397281,0.397281,0,SAME
restore-mysql12-prod-cleanstore-latest-utc-2025030300,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,3.0995,3.0995,0,SAME
restore-mysql12-prod-cleanstore-slowest-utc-20250924161103,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,3.42402,3.42402,0,SAME
restore-mysql12-prod-cleanstore-utc-20250924161203,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,6.944294,6.944294,0,SAME
restore-mysql14-prod-market-slowest-utc-20250924133803,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.358635,0.358635,0,SAME
restore-mysql14-prod-market-utc-20250924133903,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.413152,0.413152,0,SAME
restore-mysql15-prod-market-replica-slowest-utc-20250924212403,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.430558,0.430558,0,SAME
restore-mysql15-prod-market-replica-utc-20250924212503,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.419272,0.419272,0,SAME
restore-mysql19-prod-cleanstore-db02-fastest-utc-20250925133303,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.539423,0.539423,0,SAME
restore-mysql19-prod-cleanstore-db02-latest-utc-20250926011600,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.432465,0.432465,0,SAME
restore-mysql19-prod-cleanstore-db02-slowest-utc-20250924133203,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,2.161244,2.161244,0,SAME
restore-mysql19-prod-cleanstore-db02-utc-20250924133303,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,2.140286,2.140286,0,SAME
restore-mysql24-prod-modem-slowest-utc-20250924232203,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.295086,0.295086,0,SAME
restore-mysql24-prod-modem-utc-20250924232303,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.339224,0.339224,0,SAME
restore-mysql25-prod-olap-slowest-utc-20250925030603,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.352556,0.352556,0,SAME
restore-mysql25-prod-olap-utc-20250925030703,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.362251,0.362251,0,SAME
restore-prod-jumpserver,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,35.228506,35.228506,0,SAME
restore-prod-sage,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,56.032004,56.032004,0,SAME
restore-sage-ip,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,2.477895,2.477895,0,SAME
restore-universal-web01,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.000007,0.000007,0,SAME
restore-universal-web02,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.000022,0.000022,0,SAME
restoreamusementweb01-osdisk-20250925-013247,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.778959,0.778959,0,SAME
restorecleanstoreweb01-osdisk-20250925-010257,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.792559,0.792559,0,SAME
restoreintegrationweb01-osdisk-20250925-023550,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.750119,0.750119,0,SAME
restorelatamweb01-osdisk-20250925-023457,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.682423,0.682423,0,SAME
restoreprodjumpserver-osdisk-20250925-085359,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,22.415596,22.415596,0,SAME
restoreprodsage-osdisk-20250930-051805,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,49.035432,49.035432,0,SAME
restoreuniversalweb01-osdisk-20250925-005356,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.800857,0.800857,0,SAME
restoreuniversalweb02-osdisk-20250925-005827,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.794628,0.794628,0,SAME
retail-loadbalance-stage-ip,KioSoft Globalazure  Subscription,newwbserverscheme,3.60004,3.60004,0,SAME
rsv01-prod-eastus,KioSoft Globalazure  Subscription,backup,2120.557242,2120.557242,0,SAME
rsv02-prod-eastus2,KioSoft Globalazure  Subscription,backup,45.038336,45.038336,0,SAME
rsv03-prod-centralus,KioSoft Globalazure  Subscription,backup,14.210965,14.210965,0,SAME
rsv04-prod-southcentralus,KioSoft Globalazure  Subscription,backup,23.98195,23.98195,0,SAME
rsv05-test-eastus,KioSoft Globalazure  Subscription,backup,644.049591,644.049591,0,SAME
rsv06-prod-uksouth,KioSoft Globalazure  Subscription,backup,6.05998,6.05998,0,SAME
sa18baletest,KioSoft Globalazure  Subscription,commandcenter,0.002483,0.002483,0,SAME
sa18prodcleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.030157,0.030157,0,SAME
sa19testkiopos,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.298657,0.298657,0,SAME
sa20democc,KioSoft Globalazure  Subscription,commandcenter,0.000058,0.000058,0,SAME
sa23stagedryrun,KioSoft Globalazure  Subscription,dbmonitor,4.980472,4.980472,0,SAME
sa25omdryrun01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,39.258153,39.258153,0,SAME
sa26prodcleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,19.569667,19.569667,0,SAME
sa27prodamusement,KioSoft Globalazure  Subscription,rg56-prod-amusement,19.569667,19.569667,0,SAME
sa28prodcsc,KioSoft Globalazure  Subscription,rg52-prod-csc,19.569667,19.569667,0,SAME
sa29prodlatamcleanstore,KioSoft Globalazure  Subscription,retail,23.479053,23.479053,0,SAME
sa30prodbackup,KioSoft Globalazure  Subscription,rg45-prod-om,86.642759,86.642759,0,SAME
sa31prodoperationcenter,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,0.039359,0.039359,0,SAME
sa33prodtms,KioSoft Globalazure  Subscription,tmsprod,75.450846,75.450846,0,SAME
sa34omdryrun01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,15.659341,15.659341,0,SAME
sa35prodintegration,KioSoft Globalazure  Subscription,retail,22.117325,22.117325,0,SAME
sa36prodinternal,KioSoft Globalazure  Subscription,rg20004-prod-internal,19.569667,19.569667,0,SAME
sa37produniversal,KioSoft Globalazure  Subscription,cmk,19.656726,19.656726,0,SAME
sa38prodcscuniversal,KioSoft Globalazure  Subscription,rg52-prod-csc,19.569667,19.569667,0,SAME
sa40sharepointbackup,KioSoft Globalazure  Subscription,rg20002-prod-om,2.406691,2.406691,0,SAME
sa41prodcommandcenter,KioSoft Globalazure  Subscription,rg20000-prod-olap,0.001161,0.001161,0,SAME
sa9997eastus2,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0,0,0,SAME
sa9998restoresouth,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0,0,0,SAME
sa9999restorecentral,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0,0,0,SAME
scsharetest,KioSoft Globalazure  Subscription,rg9997-test-devops-infrastructure,0.001937,0.001937,0,SAME
seatunnel-cluster-test1,KioSoft Globalazure  Subscription,rg9997-test-devops-infrastructure,79.971223,79.971223,0,SAME
snapshot-disk20012-prod-csc-elk01-os,KioSoft Globalazure  Subscription,rg20003-prod-csc,26.991011,26.991011,0,SAME
snipe-it,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,1.485309,1.485309,0,SAME
snipe-it_osdisk_1_b13ca6878cec4dbf9550fe81abb9fa39,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,1.063296,1.063296,0,SAME
snipe-it-ip,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.380004,0.380004,0,SAME
stage-cleanstore-web01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,14.633722,14.633722,0,SAME
stage-cleanstore-web02,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,14.562452,14.562452,0,SAME
stage-cleanstore-web02_osdisk_1_a658fd4adcaa4f71b458f3dcd0046030,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,5.574877,5.574877,0,SAME
stage-universal-db01,KioSoft Globalazure  Subscription,dbmonitor,14.80428,14.80428,0,SAME
stage-universal-web01,KioSoft Globalazure  Subscription,dbmonitor,16.117462,16.117462,0,SAME
