Resource,SubscriptionName,ResourceGroup,CurrentCostUSD,LastCostUSD,DeltaUSD,Remark
kiopos high storage usage,KioSoft Globalazure  Subscription,rg43_prod_alert,0.095838,0.095838,0,SAME
kioposqa-db01,KioSoft Globalazure  Subscription,kiopos_test,14.866245,14.866245,0,SAME
kioposqa-db01_osdisk_1_4fdedc51a1fb4bb89c7623d04e3508e6,KioSoft Globalazure  Subscription,kiopos_test,20.480548,20.480548,0,SAME
kioposqa-db01-ip,KioSoft Globalazure  Subscription,kiopos_test,3.720199,3.720199,0,SAME
kioposqa-softapp01,KioSoft Globalazure  Subscription,kiopos_test,14.878856,14.878856,0,SAME
kioposqa-softapp01_osdisk_1_520ba8f3d68f4dec830dc429dfea7c13,KioSoft Globalazure  Subscription,kiopos_test,20.670811,20.670811,0,SAME
kioposqa-softapp01-ip,KioSoft Globalazure  Subscription,kiopos_test,3.720199,3.720199,0,SAME
kioposqa-webapp01,KioSoft Globalazure  Subscription,kiopos_test,14.883077,14.883077,0,SAME
kioposqa-webapp01_osdisk_1_31a1955d239941059922cbec1a0ece09,KioSoft Globalazure  Subscription,kiopos_test,21.309837,21.309837,0,SAME
kioposqa-webapp01-ip,KioSoft Globalazure  Subscription,kiopos_test,3.720199,3.720199,0,SAME
kiosoft,KioSoft Globalazure  Subscription,rg20002-prod-om,20.664853,20.664853,0,SAME
kiosoft-coffee,KioSoft Globalazure  Subscription,kiosoft-test,23.236405,23.236405,0,SAME
kiosoft-coffee_osdisk_1_94c152ad643f4e68aaa3377d986ab30b,KioSoft Globalazure  Subscription,kiosoft-test,21.408842,21.408842,0,SAME
kiosoft-coffee-ip,KioSoft Globalazure  Subscription,kiosoft-test,3.720199,3.720199,0,SAME
kiosoft-es,KioSoft Globalazure  Subscription,dbmonitor,14.933342,14.933342,0,SAME
kiosoft-es_osdisk_1_ab5bfb0ab1fb445abcd8754025a9e037,KioSoft Globalazure  Subscription,dbmonitor,76.211829,76.211829,0,SAME
kiosoft-es-ip,KioSoft Globalazure  Subscription,dbmonitor,3.720199,3.720199,0,SAME
kiosoft-international-new,KioSoft Globalazure  Subscription,kiosoft-test,14.932526,14.932526,0,SAME
kiosoft-international-new_osdisk_1_b2a9c88909b44f0f9457f48e9c508178,KioSoft Globalazure  Subscription,kiosoft-test,20.630979,20.630979,0,SAME
kiosoft-international-new-ip,KioSoft Globalazure  Subscription,kiosoft-test,3.720199,3.720199,0,SAME
kiosoft-publicddd,KioSoft Globalazure  Subscription,dbmonitor,15.495004,15.495004,0,SAME
kiosoft-publicddd_osdisk_1_692455c3841c4b2db68f8741ad3d72db,KioSoft Globalazure  Subscription,dbmonitor,20.905288,20.905288,0,SAME
kiosoft-publicddd-ip,KioSoft Globalazure  Subscription,dbmonitor,3.720199,3.720199,0,SAME
kiosoft-qa,KioSoft Globalazure  Subscription,kiosoft-test,22.997272,22.997272,0,SAME
kiosoft-qa_osdisk_1_42450e75abf84b01a7d55bfcf9727908,KioSoft Globalazure  Subscription,kiosoft-test,21.03028,21.03028,0,SAME
kiosoft-qa-public-ip,KioSoft Globalazure  Subscription,kiosoft-test,3.720199,3.720199,0,SAME
kiosoft-retail,KioSoft Globalazure  Subscription,kiosoft-test,21.392685,21.392685,0,SAME
kiosoft-retail_osdisk_1_adc389b617aa4712a7d0b2ec7c2355bb,KioSoft Globalazure  Subscription,kiosoft-test,25.329507,25.329507,0,SAME
kiosoft-retail-ip,KioSoft Globalazure  Subscription,kiosoft-test,3.720199,3.720199,0,SAME
kiosoft-unistress-lb01-ip,KioSoft Globalazure  Subscription,dbmonitor,3.720199,3.720199,0,SAME
kiosoft-unistress-web01-ip,KioSoft Globalazure  Subscription,dbmonitor,3.720199,3.720199,0,SAME
kiosoft-unistress-web02-ip,KioSoft Globalazure  Subscription,dbmonitor,3.720199,3.720199,0,SAME
kiosoft-universaldev,KioSoft Globalazure  Subscription,dbmonitor,14.906154,14.906154,0,SAME
kiosoft-universaldev-ip,KioSoft Globalazure  Subscription,dbmonitor,3.720199,3.720199,0,SAME
kiosoft-universaluat,KioSoft Globalazure  Subscription,dbmonitor,14.840096,14.840096,0,SAME
kiosoft-universaluat-ip,KioSoft Globalazure  Subscription,dbmonitor,3.720199,3.720199,0,SAME
ks-fgt,KioSoft Globalazure  Subscription,sut,287.281004,287.281004,0,SAME
ks-fgt_disk2_38c86f7ae9ed4a9681c35ca89d1c0156,KioSoft Globalazure  Subscription,sut,4.915435,4.915435,0,SAME
ks-fgt_osdisk_1_9f02230dd01446fdbc896a9e669fa7a6,KioSoft Globalazure  Subscription,sut,0.610282,0.610282,0,SAME
ks-fgt-pip,KioSoft Globalazure  Subscription,sut,2.679941,2.679941,0,SAME
kubernetes,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,36.906475,36.906475,0,SAME
kubernetes,KioSoft Globalazure  Subscription,mc_commandcenter_cc-test_eastus,40.121386,40.121386,0,SAME
kubernetes,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,26.017687,26.017687,0,SAME
kubernetes-a03086337f77140c0a669db2c967252e,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,3.720199,3.720199,0,SAME
kubernetes-a0929de449d844cc9a443b0bbd7a8a2e,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,0.339774,0.339774,0,SAME
kubernetes-a0ee29861b5e54fedab09ea55e128ca1,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,0.340776,0.340776,0,SAME
kubernetes-a143c43a7d17d4d58a868713f093788e,KioSoft Globalazure  Subscription,mc_commandcenter_cc-test_eastus,0.017683,0.017683,0,SAME
kubernetes-a3d3323bd21bb4fe1bf240028f83e7eb,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,2.263548,2.263548,0,SAME
kubernetes-a4084174cb3854c4cbb36af63ce751b0,KioSoft Globalazure  Subscription,mc_commandcenter_cc-test_eastus,0.011929,0.011929,0,SAME
kubernetes-a84abd7e26cb044cfbc207655bb2a449,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,0.02226,0.02226,0,SAME
kubernetes-a8619d4a0c52c424dba152cae9cdebbc,KioSoft Globalazure  Subscription,mc_commandcenter_cc-test_eastus,0.025694,0.025694,0,SAME
kubernetes-ac0597ebd2d34470aaf8e6673dd4caa4,KioSoft Globalazure  Subscription,mc_commandcenter_cc-test_eastus,3.169365,3.169365,0,SAME
kubernetes-ae3659d744daf4a81b25ef73b1899182,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,2.246003,2.246003,0,SAME
kubernetes-ae5708c7e81c84d1da14e19d667ebb31,KioSoft Globalazure  Subscription,mc_commandcenter_cc-test_eastus,3.169365,3.169365,0,SAME
kubernetes-ae80924c6e8104b47af4627e23657589,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,3.720199,3.720199,0,SAME
kubernetes-af44045ee019644959d3c0e3de2d42ac,KioSoft Globalazure  Subscription,mc_commandcenter_cc-test_eastus,0.003501,0.003501,0,SAME
lbweb01-vm-cpu-high,KioSoft Globalazure  Subscription,newwbserverscheme,0.095838,0.095838,0,SAME
loadbalance,KioSoft Globalazure  Subscription,rg_test_route_als,3.720199,3.720199,0,SAME
loadbalance05-test-route-als,KioSoft Globalazure  Subscription,rg_test_route_als,33.483076,33.483076,0,SAME
loadbalance07-prod-csc-universalweb,KioSoft Globalazure  Subscription,rg52-prod-csc,18.601885,18.601885,0,SAME
loadbalance08-test-csc-web,KioSoft Globalazure  Subscription,rg51-test-csc,18.602045,18.602045,0,SAME
low cpu usage-mysql10-prod-universal,KioSoft Globalazure  Subscription,cmk,0.061139,0.061139,0,SAME
low cpu usage-mysql12-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.061139,0.061139,0,SAME
low cpu usage-mysql14-prod-market,KioSoft Globalazure  Subscription,retail,0.061138,0.061138,0,SAME
low cpu usage-mysql22-prod-csc-retail,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.061139,0.061139,0,SAME
low cpu usage-mysql23-prod-csc-universal,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.061139,0.061139,0,SAME
low cpu usage-mysql25-prod-olap,KioSoft Globalazure  Subscription,rg20000-prod-olap,0.061139,0.061139,0,SAME
medium cpu usage-mysql10-prod-universal,KioSoft Globalazure  Subscription,cmk,0.061139,0.061139,0,SAME
medium cpu usage-mysql12-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.061139,0.061139,0,SAME
medium cpu usage-mysql14-prod-market,KioSoft Globalazure  Subscription,retail,0.061139,0.061139,0,SAME
medium cpu usage-mysql22-prod-csc-retail,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.061139,0.061139,0,SAME
medium cpu usage-mysql23-prod-csc-universal,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.061139,0.061139,0,SAME
medium cpu usage-mysql25-prod-olap,KioSoft Globalazure  Subscription,rg20000-prod-olap,0.061139,0.061139,0,SAME
memory working set percentage - aks-test,KioSoft Globalazure  Subscription,rg9997-test-devops-infrastructure,0.095838,0.095838,0,SAME
memory working set percentage - aks10000_cc_test,KioSoft Globalazure  Subscription,commandcenter,0.095838,0.095838,0,SAME
memory working set percentage - aks10000-test-cc,KioSoft Globalazure  Subscription,commandcenter,0.095838,0.095838,0,SAME
memory working set percentage - cc-test,KioSoft Globalazure  Subscription,commandcenter,0.095838,0.095838,0,SAME
memory working set percentage - cc-tti-test,KioSoft Globalazure  Subscription,commandcenter,0.095838,0.095838,0,SAME
multiwbdisks351,KioSoft Globalazure  Subscription,kiosoft-test,157.317283,157.317283,0,SAME
myosdisk2,KioSoft Globalazure  Subscription,rg9997-test-devops-infrastructure,0.027283,0.027283,0,SAME
mypublicip2,KioSoft Globalazure  Subscription,rg9997-test-devops-infrastructure,0.00759,0.00759,0,SAME
myreservedip,KioSoft Globalazure  Subscription,tmsprod,3.715192,3.715192,0,SAME
mysql03-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,61.691417,61.691417,0,SAME
mysql03-prod-modem-dbrestore02,KioSoft Globalazure  Subscription,rg50-prod-modem,28.030003,28.030003,0,SAME
mysql03-prod-modem-dbrestore03,KioSoft Globalazure  Subscription,rg50-prod-modem,28.030003,28.030003,0,SAME
mysql03-prod-modem-dbrestore04,KioSoft Globalazure  Subscription,rg50-prod-modem,82.450981,82.450981,0,SAME
mysql03-prod-modem-dbrestore04-replica01,KioSoft Globalazure  Subscription,rg50-prod-modem,16.249758,16.249758,0,SAME
mysql05-test-retail,KioSoft Globalazure  Subscription,kiosoft-test,613.078354,613.078354,0,SAME
mysql10-prod-universal,KioSoft Globalazure  Subscription,cmk,92.933668,92.933668,0,SAME
mysql11-test-csc,KioSoft Globalazure  Subscription,rg51-test-csc,163.863359,163.863359,0,SAME
mysql12-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,967.714034,967.714034,0,SAME
mysql14-prod-market,KioSoft Globalazure  Subscription,retail,283.237959,283.237959,0,SAME
mysql15-prod-market-replica,KioSoft Globalazure  Subscription,retail,200.240087,200.240087,0,SAME
mysql17-prod-kiocentraluk,KioSoft Globalazure  Subscription,rg60-prod-kiocentraluk,6.40869,6.40869,0,SAME
mysql19-prod-cleanstore-db02,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,159.032706,159.032706,0,SAME
mysql22-prod-csc-retail,KioSoft Globalazure  Subscription,rg20003-prod-csc,1233.221744,1233.221744,0,SAME
mysql23-prod-csc-universal,KioSoft Globalazure  Subscription,rg20003-prod-csc,83.521563,83.521563,0,SAME
mysql24-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,135.933063,135.933063,0,SAME
mysql25-prod-olap,KioSoft Globalazure  Subscription,rg20000-prod-olap,105.03233,105.03233,0,SAME
mysqldisk,KioSoft Globalazure  Subscription,kiosoft-test,34.994631,34.994631,0,SAME
nat-gateway,KioSoft Globalazure  Subscription,databricks-rg-kiodatabricks-63wh3jijrnppk,33.482215,33.482215,0,SAME
nat-gw-public-ip,KioSoft Globalazure  Subscription,databricks-rg-kiodatabricks-63wh3jijrnppk,3.720199,3.720199,0,SAME
networkwatcher_eastus,KioSoft Globalazure  Subscription,networkwatcherrg,0,0,0,SAME
new-kiosoft-unistress-web02_osdisk_1_eebfb9cb0cac41138cdd8c2b8db34027-20220905,KioSoft Globalazure  Subscription,dbmonitor,11.302172,11.302172,0,SAME
new-kiosoft-universaluat_osdisk-202406051807,KioSoft Globalazure  Subscription,dbmonitor,20.508975,20.508975,0,SAME
new-prod-universal_osdisk_1_b6073e6ffc6149e3889bf087c5f7da76-202209061431,KioSoft Globalazure  Subscription,cmk,38.833232,38.833232,0,SAME
new-prod-universal-web01_osdisk_1_d9bed20442044741973316466ba092d5-202209071420,KioSoft Globalazure  Subscription,cmk,20.112199,20.112199,0,SAME
new-prod-universal-web02_osdisk_1_1460efb8ec6a46988cfb86a06bcefadc-20220909,KioSoft Globalazure  Subscription,cmk,20.167042,20.167042,0,SAME
new-uniersalstress-db01_osdisk_1_178423fc8d5d4d9fa93bb09aae7cc966-20220905,KioSoft Globalazure  Subscription,dbmonitor,21.005133,21.005133,0,SAME
newtmsdesign,KioSoft Globalazure  Subscription,armtmsrsc,20.858786,20.858786,0,SAME
omdryrun-universal,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,1.521668,1.521668,0,SAME
omdryrununiversal,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,1.531679,1.531679,0,SAME
pe01-prod-kiocentral-tool,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,7.438121,7.438121,0,SAME
pe01-sa26-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,7.438121,7.438121,0,SAME
pe01-sa27-prod-amusement,KioSoft Globalazure  Subscription,rg56-prod-amusement,7.438121,7.438121,0,SAME
pe01-sa28-prod-csc,KioSoft Globalazure  Subscription,rg52-prod-csc,7.438121,7.438121,0,SAME
pe01-sa29-prod-latamcleanstore,KioSoft Globalazure  Subscription,retail,6.807463,6.807463,0,SAME
pe02-sa26-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,7.438121,7.438121,0,SAME
pe03-sa26-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,1.531679,1.531679,0,SAME
percentage cpu - ks-fgt,KioSoft Globalazure  Subscription,sut,0.095837,0.095837,0,SAME
pip10001-test-internal-server,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,3.720199,3.720199,0,SAME
pip10002-test-olap01,KioSoft Globalazure  Subscription,rg10001-test-olap,3.720199,3.720199,0,SAME
pip10003-test-elk01,KioSoft Globalazure  Subscription,rg10002-test-devops,3.720199,3.720199,0,SAME
pip10004-stage-kiopos-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,3.720199,3.720199,0,SAME
pip10005-stage-kiopos-soft01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,3.720199,3.720199,0,SAME
pip10006-stage-market-single,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,3.720199,3.720199,0,SAME
pip10007-test-qa-universal-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,3.720199,3.720199,0,SAME
pip10008-stage-market-web01,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,2.830523,2.830523,0,SAME
pip10009-stage-market-web02,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,2.747989,2.747989,0,SAME
pip103-stage-cleanstore-web01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,3.720199,3.720199,0,SAME
pip104-stage-cleanstore-web02,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,3.720199,3.720199,0,SAME
pip106-test-kiopos-soft01,KioSoft Globalazure  Subscription,rg49-test-kiopos,3.720199,3.720199,0,SAME
pip107-test-kiopos-web01,KioSoft Globalazure  Subscription,rg49-test-kiopos,3.720199,3.720199,0,SAME
pip108-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,3.720199,3.720199,0,SAME
pip109-test-universal,KioSoft Globalazure  Subscription,rg51-test-csc,3.720199,3.720199,0,SAME
pip110-test-retail,KioSoft Globalazure  Subscription,rg51-test-csc,3.720199,3.720199,0,SAME
pip128-vm93-stage-kiopos-soft01,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.175246,0.175246,0,SAME
pip129-vm94-stage-kiopos-web01,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.175246,0.175246,0,SAME
pip132-vm97-prod-csc-universal-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip133-vm98-prod-csc-universal-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip134-vm99-prod-csc-universal-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip135-vm100-prod-csc-universal-web04,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip136-vm101-prod-csc-universal-soft01,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip137-vm102-prod-csc-retail-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip138-vm103-prod-csc-retail-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip139-vm104-prod-csc-retail-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip140-vm105-prod-csc-retail-web04,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip141-vm106-prod-csc-retail-reportserver01,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip142-vm107-prod-csc-retail-reportserver02,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip143-vm108-prod-csc-retail-reportserver03,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip144-vm109-prod-csc-retail-reportserver04,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip146-app-gt-prod-csc,KioSoft Globalazure  Subscription,rg52-prod-csc,206.534087,206.534087,0,SAME
pip147-loadbalance07-prod-csc-universalweb,KioSoft Globalazure  Subscription,rg52-prod-csc,206.534087,206.534087,0,SAME
pip148-vm114-prod-cleanstore-web04,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,3.720199,3.720199,0,SAME
pip149-vm115-prod-cleanstore-web05,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,3.720199,3.720199,0,SAME
pip157-vm126-automated-testing-platform,KioSoft Globalazure  Subscription,rg53-automated_testing_platform,3.720199,3.720199,0,SAME
pip158-vm127-prod-tcn,KioSoft Globalazure  Subscription,rg54-prod-tcn,3.720199,3.720199,0,SAME
pip159-vm128-prod-csc-retail-reportserver05,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip160-vm129-prod-csc-retail-reportserver06,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip161-vm130-prod-csc-retail-reportserver07,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip162-vm131-prod-csc-retail-reportserver08,KioSoft Globalazure  Subscription,rg52-prod-csc,3.720199,3.720199,0,SAME
pip164-loadbalance08-test-csc-web,KioSoft Globalazure  Subscription,rg51-test-csc,3.720199,3.720199,0,SAME
pip165-vm133-prod-csc-tms,KioSoft Globalazure  Subscription,tmsprod,3.720199,3.720199,0,SAME
pip166-vm134-prod-amusement-web02,KioSoft Globalazure  Subscription,retail,3.720199,3.720199,0,SAME
pip167-vm135-prod-amusement-web03,KioSoft Globalazure  Subscription,retail,3.720199,3.720199,0,SAME
pip168-vm136-prod-wazan-web01,KioSoft Globalazure  Subscription,rg55-prod-wazan,3.720199,3.720199,0,SAME
pip169-vm139-prod-universal-web03,KioSoft Globalazure  Subscription,cmk,3.720199,3.720199,0,SAME
pip170-vm140-prod-devops-ai,KioSoft Globalazure  Subscription,rg57-prod-devops-infrastructure,3.720199,3.720199,0,SAME
pip171-vm143-prod-latamcleanstore-web03,KioSoft Globalazure  Subscription,retail,3.389763,3.389763,0,SAME
pip171-vm143-prod-latamcleanstore-web03,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,0.330443,0.330443,0,SAME
pip172-vm142-prod-latamcleanstore-web02,KioSoft Globalazure  Subscription,retail,3.389763,3.389763,0,SAME
pip172-vm142-prod-latamcleanstore-web02,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,0.330436,0.330436,0,SAME
pip176-vm147-prod-kiocentral-tool,KioSoft Globalazure  Subscription,cmk,3.720199,3.720199,0,SAME
pip177-prod-operationcenter,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,3.720199,3.720199,0,SAME
pip178-vm157-prod-operation-management,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,3.720199,3.720199,0,SAME
pip179-vm158-prod-kiocentraluk-web01,KioSoft Globalazure  Subscription,rg60-prod-kiocentraluk,3.720206,3.720206,0,SAME
pip20000-prod-doris01,KioSoft Globalazure  Subscription,rg20000-prod-olap,3.720199,3.720199,0,SAME
pip20003-prod-doris,KioSoft Globalazure  Subscription,rg20000-prod-olap,0.625879,0.625879,0,SAME
pip20003-prod-seatunnel01,KioSoft Globalazure  Subscription,rg20000-prod-olap,3.720199,3.720199,0,SAME
pip20004-prod-jenkins01,KioSoft Globalazure  Subscription,rg20001-prod-devops,3.720199,3.720199,0,SAME
pip20006-prod-backupserver,KioSoft Globalazure  Subscription,rg20002-prod-om,3.720199,3.720199,0,SAME
pip20007-prod-elk,KioSoft Globalazure  Subscription,rg20002-prod-om,3.720199,3.720199,0,SAME
pip20008-prod-csc-elk,KioSoft Globalazure  Subscription,rg20003-prod-csc,3.720199,3.720199,0,SAME
pip20009-prod-internal-web01,KioSoft Globalazure  Subscription,rg20004-prod-internal,3.720199,3.720199,0,SAME
pip20010-prod-internal-web02,KioSoft Globalazure  Subscription,rg20004-prod-internal,3.720199,3.720199,0,SAME
pip20012-prod-elk01,KioSoft Globalazure  Subscription,rg20002-prod-om,3.196132,3.196132,0,SAME
pip20016-prod-latamcleanstore-web01,KioSoft Globalazure  Subscription,retail,0.015021,0.015021,0,SAME
pip20016-prod-latamcleanstore-web01,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,1.54647,1.54647,0,SAME
pip20017-prod-latamcleanstore-web02,KioSoft Globalazure  Subscription,retail,0.015021,0.015021,0,SAME
pip20017-prod-latamcleanstore-web02,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,1.541046,1.541046,0,SAME
pip20018-prod-latamcleanstore-web03,KioSoft Globalazure  Subscription,retail,0.015021,0.015021,0,SAME
pip20018-prod-latamcleanstore-web03,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,1.539877,1.539877,0,SAME
postgresql01-prod-operationcenter,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,44.465585,44.465585,0,SAME
priend01-prod-cleanstore-db02,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,7.438121,7.438121,0,SAME
priend02-prod-market-replica,KioSoft Globalazure  Subscription,retail,7.43811,7.43811,0,SAME
priend03-prod-universal,KioSoft Globalazure  Subscription,cmk,7.438121,7.438121,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,rg52-prod-csc,0.499539,0.499539,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.499539,0.499539,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,retail,0.499539,0.499539,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,cmk,0.499539,0.499539,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,dbmonitor,0.499539,0.499539,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,0.499539,0.499539,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,usprod,0.49954,0.49954,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,rg56-prod-amusement,0.49954,0.49954,0,SAME
privatelink.file.core.windows.net,KioSoft Globalazure  Subscription,armtmsrsc,0.49954,0.49954,0,SAME
privatelink.mariadb.database.azure.com,KioSoft Globalazure  Subscription,armtmsrsc,0.499539,0.499539,0,SAME
privatelink.mysql.database.azure.com,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.510233,0.510233,0,SAME
privatelink.mysql.database.azure.com,KioSoft Globalazure  Subscription,retail,0.500212,0.500212,0,SAME
privatelink.mysql.database.azure.com,KioSoft Globalazure  Subscription,cmk,0.499539,0.499539,0,SAME
prod_action,KioSoft Globalazure  Subscription,rg43_prod_alert,0.005034,0.005034,0,SAME
prod_mysql_action,KioSoft Globalazure  Subscription,rg43_prod_alert,0.00496,0.00496,0,SAME
prod-amusementserver-ip,KioSoft Globalazure  Subscription,retail,3.720199,3.720199,0,SAME
prod-integrationserver-ip,KioSoft Globalazure  Subscription,rg20006-prod-integration,3.715199,3.715199,0,SAME
prod-internationalretail-ip,KioSoft Globalazure  Subscription,retail,3.389763,3.389763,0,SAME
prod-internationalretail-ip,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,0.330436,0.330436,0,SAME
prod-mqtt-coffee,KioSoft Globalazure  Subscription,production,14.892533,14.892533,0,SAME
prod-mqtt-coffee_osdisk_1_747e1c7aa6e54ec1b5f8196f647640b5,KioSoft Globalazure  Subscription,production,20.13962,20.13962,0,SAME
prod-mqtt-coffee-ip,KioSoft Globalazure  Subscription,production,3.720199,3.720199,0,SAME
prod-sage-db01_osdisk_1_6b2c346cebe44aab9278af1c3b66f401,KioSoft Globalazure  Subscription,sage300c_v2022,74.795665,74.795665,0,SAME
prod-universal-db01,KioSoft Globalazure  Subscription,cmk,50.752022,50.752022,0,SAME
prod-universal-ip,KioSoft Globalazure  Subscription,cmk,3.720199,3.720199,0,SAME
prod-universal-lb01-ip,KioSoft Globalazure  Subscription,cmk,3.720199,3.720199,0,SAME
prod-universal-web01-ip,KioSoft Globalazure  Subscription,cmk,3.720199,3.720199,0,SAME
prod-universal-web01-new,KioSoft Globalazure  Subscription,cmk,43.548169,43.548169,0,SAME
prod-universal-web02-ip,KioSoft Globalazure  Subscription,cmk,3.720199,3.720199,0,SAME
prod-universal-web02-new,KioSoft Globalazure  Subscription,cmk,43.284654,43.284654,0,SAME
prodsagedb01ip411,KioSoft Globalazure  Subscription,sage300c_v2022,3.720199,3.720199,0,SAME
prometheus-backup,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,2.553588,2.553588,0,SAME
pvc-0c0410dd-8d93-4147-a5a9-48ce781c8b95,KioSoft Globalazure  Subscription,mc_commandcenter_aks10000-test-cc_eastus,1.930436,1.930436,0,SAME
pvc-853cd105-9699-44ed-8ee6-facc0f4676bc,KioSoft Globalazure  Subscription,mc_commandcenter_cc-test_eastus,2.080298,2.080298,0,SAME
pvc-ad01910c-3bac-4eaa-ac2a-f93d7a33d801,KioSoft Globalazure  Subscription,mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,1.18755,1.18755,0,SAME
redis01-test-universal,KioSoft Globalazure  Subscription,kiosoft-test,102.671754,102.671754,0,SAME
redis03-prod-universal,KioSoft Globalazure  Subscription,retail,0,0,0,SAME
