ResourceGroup,ResourceGroupId,SubscriptionName,SubscriptionId,Resource,ResourceId,ResourceType,ResourceLocation,Tags,Cost,CostUSD,Currency
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,disk20019-prod-doris01-data01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.compute/disks/disk20019-prod-doris01-data01,Disk,US East,[],101.1565558,101.1565558,USD
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,disk20003-prod-seatunnel01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.compute/disks/disk20003-prod-seatunnel01,Disk,US East,"[""\""environment\"":\""prod\"""",""\""product\"":\""seatunnel\""""]",71.64398129,71.64398129,USD
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm20003-prod-seatunnel01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.compute/virtualmachines/vm20003-prod-seatunnel01,Virtual machine,US East,"[""\""environment\"":\""prod\"""",""\""product\"":\""seatunnel\""""]",67.48001423,67.48001423,USD
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm20016-prod-doris01_osdisk_1_4619dc83df1b4a9dbb22047b32692d87,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.compute/disks/vm20016-prod-doris01_osdisk_1_4619dc83df1b4a9dbb22047b32692d87,Disk,US East,[],19.28583596,19.28583596,USD
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm20016-prod-doris01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.compute/virtualmachines/vm20016-prod-doris01,Virtual machine,US East,"[""\""product\"":\""doris\""""]",14.82195721,14.82195721,USD
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip20000-prod-doris01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.network/publicipaddresses/pip20000-prod-doris01,Public IP address,US East,[],3.600039685,3.600039685,USD
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip20003-prod-seatunnel01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.network/publicipaddresses/pip20003-prod-seatunnel01,Public IP address,US East,[],3.600039685,3.600039685,USD
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,[critical mysql offline]-mysql25-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.insights/metricalerts/[critical mysql offline]-mysql25-prod-olap,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,[high storage io percent]-mysql25-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.insights/metricalerts/[high storage io percent]-mysql25-prod-olap,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-mysql25-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.insights/metricalerts/high cpu usage-mysql25-prod-olap,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-mysql25-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.insights/metricalerts/high mem usage-mysql25-prod-olap,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high storage usage-mysql25-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.insights/metricalerts/high storage usage-mysql25-prod-olap,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,low cpu usage-mysql25-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.insights/metricalerts/low cpu usage-mysql25-prod-olap,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,medium cpu usage-mysql25-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.insights/metricalerts/medium cpu usage-mysql25-prod-olap,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,sa41prodcommandcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.storage/storageaccounts/sa41prodcommandcenter,Storage account,US East,[],0.001160512,0.001160512,USD
rg20000-prod-olap,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,disk20018-prod-seatunnel01-data01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20000-prod-olap/providers/microsoft.compute/disks/disk20018-prod-seatunnel01-data01,Disk,US East,[],0,0,USD
rg51-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,mysql11-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc/providers/microsoft.dbformysql/flexibleservers/mysql11-test-csc,Azure Database for MySQL flexible server,US East,"[""\""environment\"":\""test\"""",""\""db-size\"":\""general purpose, d2ads_v5, 2 vcores, 8 gib ram, 100 gib storage, 3200 iops\"""",""\""db-usage\"":\""csc-test\""""]",162.8130834,162.8130834,USD
rg51-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,redis04-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc/providers/microsoft.cache/redis/redis04-test-csc,Redis cache,US East,[],99.35990469,99.35990469,USD
rg51-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm74-test-universal_osdisk_1_4531eb6b58ea47c18d98719556a5a6ea,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc/providers/microsoft.compute/disks/vm74-test-universal_osdisk_1_4531eb6b58ea47c18d98719556a5a6ea,Disk,US East,[],19.52309468,19.52309468,USD
rg51-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm124testretail-osdisk-20240104-025010,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc/providers/microsoft.compute/disks/vm124testretail-osdisk-20240104-025010,Disk,US East,"[""\""rsvaultbackup\"":\""d8fbfd6c-a176-4b7a-91f9-5ee7ebb5c0a5\""""]",19.52019871,19.52019871,USD
rg51-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,loadbalance08-test-csc-web,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc/providers/microsoft.network/loadbalancers/loadbalance08-test-csc-web,Load balancer,US East,[],18.00192333,18.00192333,USD
rg51-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm124-test-retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc/providers/microsoft.compute/virtualmachines/vm124-test-retail,Virtual machine,"US East, Intercontinental","[""\""environment\"":\""test\"""",""\""squad\"":\""o&m\"""",""\""publisher\"":\""openlogic\"""",""\""product\"":\""test - csc - universal\""""]",14.85993951,14.85993951,USD
rg51-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm74-test-universal,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc/providers/microsoft.compute/virtualmachines/vm74-test-universal,Virtual machine,"US East, Intercontinental","[""\""environment\"":\""test\"""",""\""product\"":\""test - csc - universal\"""",""\""squad\"":\""o&m\"""",""\""publisher\"":\""openlogic\""""]",14.51320737,14.51320737,USD
rg51-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip109-test-universal,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc/providers/microsoft.network/publicipaddresses/pip109-test-universal,Public IP address,US East,[],3.600039685,3.600039685,USD
rg51-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip110-test-retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc/providers/microsoft.network/publicipaddresses/pip110-test-retail,Public IP address,US East,[],3.600039685,3.600039685,USD
rg51-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip164-loadbalance08-test-csc-web,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc/providers/microsoft.network/publicipaddresses/pip164-loadbalance08-test-csc-web,Public IP address,US East,[],3.600039685,3.600039685,USD
rg51-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,[critical mysql offline]-mysql11-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc/providers/microsoft.insights/metricalerts/[critical mysql offline]-mysql11-test-csc,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg51-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,[high storage io percent]-mysql11-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc/providers/microsoft.insights/metricalerts/[high storage io percent]-mysql11-test-csc,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg51-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-mysql11-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc/providers/microsoft.insights/metricalerts/high cpu usage-mysql11-test-csc,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg51-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-mysql11-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc/providers/microsoft.insights/metricalerts/high mem usage-mysql11-test-csc,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg51-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high storage usage-mysql11-test-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg51-test-csc/providers/microsoft.insights/metricalerts/high storage usage-mysql11-test-csc,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
mc_commandcenter_aks10000-test-cc_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,f7f171b92381240709e6fbd,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus/providers/microsoft.storage/storageaccounts/f7f171b92381240709e6fbd,Storage account,US East,"[""\""k8s-azure-created-by\"":\""azure\""""]",117.6070321,117.6070321,USD
mc_commandcenter_aks10000-test-cc_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,kubernetes,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus/providers/microsoft.network/loadbalancers/kubernetes,Load balancer,US East,"[""\""aks-managed-cluster-name\"":\""aks10000-test-cc\"""",""\""aks-managed-cluster-rg\"":\""commandcenter\""""]",72.86519849,72.86519849,USD
mc_commandcenter_aks10000-test-cc_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,aks-syspool-21886233aks-syspool-21886233-os__1_6176699af2d1436bad5dc534ade1af20,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus/providers/microsoft.compute/disks/aks-syspool-21886233aks-syspool-21886233-os__1_6176699af2d1436bad5dc534ade1af20,Disk,US East,"[""\""aks-managed-bootstrap-profile-acr-name\"":\"""",""\""aks-managed-consolidated-additional-properties\"":\""e5526f86-975b-11f0-ba0d-76008b2e43a6\"""",""\""aks-managed-createoperationid\"":\"""",""\""aks-managed-creationsource\"":\""vmssclient-aks-syspool-21886233-vmss\"""",""\""aks-managed-enable-imds-restriction\"":\""false\"""",""\""aks-managed-kubeletidentityclientid\"":\""5bcc0bf7-d6b7-49bc-ad4c-6946a48b03b7\"""",""\""aks-managed-networkisolated-outbound-type\"":\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.33.2\"""",""\""aks-managed-poolname\"":\""syspool\"""",""\""aks-managed-resourcenamesuffix\"":\""39371513\"""",""\""aks-managed-ssh-access\"":\""localuser\"""",""\""aks-managed-operationid\"":\""b5e577e7-9309-4df8-a3e7-2f563b1b6949\""""]",18.53035185,18.53035185,USD
mc_commandcenter_aks10000-test-cc_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,aks-e4asv4pool-22212aks-e4asv4pool-222123os__1_3038d45942ad497a9522cc698a2afe1a,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus/providers/microsoft.compute/disks/aks-e4asv4pool-22212aks-e4asv4pool-222123os__1_3038d45942ad497a9522cc698a2afe1a,Disk,US East,"[""\""aks-managed-bootstrap-profile-acr-name\"":\"""",""\""aks-managed-consolidated-additional-properties\"":\""e552783e-975b-11f0-ba0d-76008b2e43a6\"""",""\""aks-managed-createoperationid\"":\"""",""\""aks-managed-creationsource\"":\""vmssclient-aks-e4asv4pool-22212387-vmss\"""",""\""aks-managed-enable-imds-restriction\"":\""false\"""",""\""aks-managed-kubeletidentityclientid\"":\""5bcc0bf7-d6b7-49bc-ad4c-6946a48b03b7\"""",""\""aks-managed-networkisolated-outbound-type\"":\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.33.2\"""",""\""aks-managed-poolname\"":\""e4asv4pool\"""",""\""aks-managed-resourcenamesuffix\"":\""39371513\"""",""\""aks-managed-ssh-access\"":\""localuser\"""",""\""aks-managed-operationid\"":\""b5e577e7-9309-4df8-a3e7-2f563b1b6949\""""]",18.53015475,18.53015475,USD
mc_commandcenter_aks10000-test-cc_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,aks-e4asv4pool-22212387-vmss / 0,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-e4asv4pool-22212387-vmss/virtualmachines/0,Virtual machine scale set instance,US East,"[""\""aks-managed-bootstrap-profile-acr-name\"":\"""",""\""aks-managed-consolidated-additional-properties\"":\""e552783e-975b-11f0-ba0d-76008b2e43a6\"""",""\""aks-managed-createoperationid\"":\"""",""\""aks-managed-creationsource\"":\""vmssclient-aks-e4asv4pool-22212387-vmss\"""",""\""aks-managed-enable-imds-restriction\"":\""false\"""",""\""aks-managed-kubeletidentityclientid\"":\""5bcc0bf7-d6b7-49bc-ad4c-6946a48b03b7\"""",""\""aks-managed-networkisolated-outbound-type\"":\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.33.2\"""",""\""aks-managed-poolname\"":\""e4asv4pool\"""",""\""aks-managed-resourcenamesuffix\"":\""39371513\"""",""\""aks-managed-ssh-access\"":\""localuser\"""",""\""aks-managed-operationid\"":\""b5e577e7-9309-4df8-a3e7-2f563b1b6949\"""",""\""aks-managed-consolidated-additional-properties\"":\""6438b73c-974d-11f0-a8f9-12cfd56d4ddd\"""",""\""aks-managed-operationid\"":\""c4b8b8b7-1c53-4642-ab84-0101e4bf1827\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.32.7\"""",""\""aks-managed-consolidated-additional-properties\"":\""586a1a8e-764e-11f0-b843-8a5c45200048\"""",""\""aks-managed-createoperationid\"":\""f7d970e0-fb2e-464d-a9da-9debfbdc17cb\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.31.9\""""]",14.4,14.4,USD
mc_commandcenter_aks10000-test-cc_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,aks-syspool-21886233-vmss / 0,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-syspool-21886233-vmss/virtualmachines/0,Virtual machine scale set instance,US East,"[""\""aks-managed-bootstrap-profile-acr-name\"":\"""",""\""aks-managed-consolidated-additional-properties\"":\""e5526f86-975b-11f0-ba0d-76008b2e43a6\"""",""\""aks-managed-createoperationid\"":\"""",""\""aks-managed-creationsource\"":\""vmssclient-aks-syspool-21886233-vmss\"""",""\""aks-managed-enable-imds-restriction\"":\""false\"""",""\""aks-managed-kubeletidentityclientid\"":\""5bcc0bf7-d6b7-49bc-ad4c-6946a48b03b7\"""",""\""aks-managed-networkisolated-outbound-type\"":\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.33.2\"""",""\""aks-managed-poolname\"":\""syspool\"""",""\""aks-managed-resourcenamesuffix\"":\""39371513\"""",""\""aks-managed-ssh-access\"":\""localuser\"""",""\""aks-managed-operationid\"":\""b5e577e7-9309-4df8-a3e7-2f563b1b6949\"""",""\""aks-managed-consolidated-additional-properties\"":\""acad71d9-52f1-11f0-a7e0-723c6327b13b\"""",""\""aks-managed-createoperationid\"":\""61d3e299-15f7-4fa3-bf0c-910609bbc878\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.31.9\"""",""\""aks-managed-consolidated-additional-properties\"":\""6438b261-974d-11f0-a8f9-12cfd56d4ddd\"""",""\""aks-managed-operationid\"":\""c4b8b8b7-1c53-4642-ab84-0101e4bf1827\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.32.7\""""]",14.4,14.4,USD
mc_commandcenter_aks10000-test-cc_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,8b906ae0-b714-42c6-9763-7e7d876c5224,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus/providers/microsoft.network/publicipaddresses/8b906ae0-b714-42c6-9763-7e7d876c5224,Public IP address,US East,"[""\""aks-managed-cluster-name\"":\""aks10000-test-cc\"""",""\""aks-managed-cluster-rg\"":\""commandcenter\"""",""\""aks-managed-type\"":\""aks-slb-managed-outbound-ip\""""]",3.600039685,3.600039685,USD
mc_commandcenter_aks10000-test-cc_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,kubernetes-a03086337f77140c0a669db2c967252e,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus/providers/microsoft.network/publicipaddresses/kubernetes-a03086337f77140c0a669db2c967252e,Public IP address,US East,"[""\""aks-managed-cluster-name\"":\""aks10000-test-cc\"""",""\""aks-managed-cluster-rg\"":\""commandcenter\"""",""\""k8s-azure-cluster-name\"":\""kubernetes\"""",""\""k8s-azure-service\"":\""istio-system/istio-ingressgateway\""""]",3.600039685,3.600039685,USD
mc_commandcenter_aks10000-test-cc_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,kubernetes-a0ee29861b5e54fedab09ea55e128ca1,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus/providers/microsoft.network/publicipaddresses/kubernetes-a0ee29861b5e54fedab09ea55e128ca1,Public IP address,US East,"[""\""aks-managed-cluster-name\"":\""aks10000-test-cc\"""",""\""aks-managed-cluster-rg\"":\""commandcenter\"""",""\""k8s-azure-cluster-name\"":\""kubernetes\"""",""\""k8s-azure-service\"":\""emqx/emqx\""""]",3.600039685,3.600039685,USD
mc_commandcenter_aks10000-test-cc_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,kubernetes-ae80924c6e8104b47af4627e23657589,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus/providers/microsoft.network/publicipaddresses/kubernetes-ae80924c6e8104b47af4627e23657589,Public IP address,US East,"[""\""aks-managed-cluster-name\"":\""aks10000-test-cc\"""",""\""aks-managed-cluster-rg\"":\""commandcenter\"""",""\""k8s-azure-cluster-name\"":\""kubernetes\"""",""\""k8s-azure-service\"":\""test-tools/nginx-proxy-lb\""""]",3.600039685,3.600039685,USD
mc_commandcenter_aks10000-test-cc_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,kubernetes-a24d1cf29a100455f9dbb5ba32f9558e,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_commandcenter_aks10000-test-cc_eastus/providers/microsoft.network/publicipaddresses/kubernetes-a24d1cf29a100455f9dbb5ba32f9558e,Public IP address,US East,"[""\""aks-managed-cluster-name\"":\""aks10000-test-cc\"""",""\""aks-managed-cluster-rg\"":\""commandcenter\"""",""\""k8s-azure-cluster-name\"":\""kubernetes\"""",""\""k8s-azure-service\"":\""flink/flink-jobmanager\""""]",3.197144941,3.197144941,USD
