ResourceGroup,ResourceGroupId,SubscriptionName,SubscriptionId,Resource,ResourceId,ResourceType,ResourceLocation,Tags,Cost,CostUSD,Currency
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,priend02-prod-market-replica,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.network/privateendpoints/priend02-prod-market-replica,Private endpoint,US East,[],7.438110057,7.438110057,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pe01-sa29-prod-latamcleanstore,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.network/privateendpoints/pe01-sa29-prod-latamcleanstore,Private endpoint,US South Central,[],6.80746257,6.80746257,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip166-vm134-prod-amusement-web02,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.network/publicipaddresses/pip166-vm134-prod-amusement-web02,Public IP address,US East,[],3.720198896,3.720198896,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip167-vm135-prod-amusement-web03,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.network/publicipaddresses/pip167-vm135-prod-amusement-web03,Public IP address,US East,[],3.720198896,3.720198896,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,prod-amusementserver-ip,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.network/publicipaddresses/prod-amusementserver-ip,Public IP address,US East,[],3.720198896,3.720198896,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip171-vm143-prod-latamcleanstore-web03,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.network/publicipaddresses/pip171-vm143-prod-latamcleanstore-web03,Public IP address,US South Central,[],3.389762521,3.389762521,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip172-vm142-prod-latamcleanstore-web02,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.network/publicipaddresses/pip172-vm142-prod-latamcleanstore-web02,Public IP address,US South Central,[],3.389762521,3.389762521,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,prod-internationalretail-ip,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.network/publicipaddresses/prod-internationalretail-ip,Public IP address,US South Central,[],3.389762521,3.389762521,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,privatelink.mysql.database.azure.com,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.network/privatednszones/privatelink.mysql.database.azure.com,Private DNS zone,Unknown,[],0.500211546,0.500211546,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,privatelink.file.core.windows.net,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.network/privatednszones/privatelink.file.core.windows.net,Private DNS zone,Unknown,[],0.499539216,0.499539216,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,activeconnectionalert-pros-cleanstore,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/activeconnectionalert-pros-cleanstore,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,ddos attack-amusement,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/ddos attack-amusement,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,ddos attack-international,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/ddos attack-international,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-amusement-web01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high cpu usage-amusement-web01,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-mysql14-prod-market,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high cpu usage-mysql14-prod-market,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-mysql15-prod-market-replica,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high cpu usage-mysql15-prod-market-replica,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-mysql16-prod-market-replica,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high cpu usage-mysql16-prod-market-replica,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-prod-cleanstore,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high cpu usage-prod-cleanstore,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-prod-international,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high cpu usage-prod-international,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-mysql08-prod-market,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high mem usage-mysql08-prod-market,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-mysql14-prod-market,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high mem usage-mysql14-prod-market,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-mysql15-prod-market-replica,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high mem usage-mysql15-prod-market-replica,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-prod-cleanstore,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high mem usage-prod-cleanstore,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-prod-international,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high mem usage-prod-international,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high storage usage-mysql14-prod-market,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high storage usage-mysql14-prod-market,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high storage usage-mysql15-prod-market-replica,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high storage usage-mysql15-prod-market-replica,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high storage usage-prod-cleanstore,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high storage usage-prod-cleanstore,microsoft.insights/metricalerts,Unknown,[],0.095838135,0.095838135,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high  cpu usage-prod-market,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high  cpu usage-prod-market,microsoft.insights/metricalerts,Unknown,[],0.09583721,0.09583721,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-prod-market,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high cpu usage-prod-market,microsoft.insights/metricalerts,Unknown,[],0.09583721,0.09583721,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-amusement-web01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high mem usage-amusement-web01,microsoft.insights/metricalerts,Unknown,[],0.09583721,0.09583721,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-prod-market,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high mem usage-prod-market,microsoft.insights/metricalerts,Unknown,[],0.095709143,0.095709143,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,[critical mysql offline]-mysql14-prod-market,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/[critical mysql offline]-mysql14-prod-market,microsoft.insights/metricalerts,Unknown,[],0.089001569,0.089001569,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,[critical mysql offline]-mysql15-prod-market-replica,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/[critical mysql offline]-mysql15-prod-market-replica,microsoft.insights/metricalerts,Unknown,[],0.089001569,0.089001569,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,[high replication lag]-mysql15-prod-market-replica,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/[high replication lag]-mysql15-prod-market-replica,microsoft.insights/metricalerts,Unknown,[],0.088227619,0.088227619,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage redis01-prod-universal,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high cpu usage redis01-prod-universal,microsoft.insights/metricalerts,Unknown,[],0.088101402,0.088101402,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-latamcleanstore-web01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high cpu usage-latamcleanstore-web01,microsoft.insights/metricalerts,Unknown,[],0.088101402,0.088101402,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-mysql09-prod-latamcleanstore,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high cpu usage-mysql09-prod-latamcleanstore,microsoft.insights/metricalerts,Unknown,[],0.088101402,0.088101402,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage redis01-prod-universal,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high mem usage redis01-prod-universal,microsoft.insights/metricalerts,Unknown,[],0.088101402,0.088101402,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-latamcleanstore-web01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high mem usage-latamcleanstore-web01,microsoft.insights/metricalerts,Unknown,[],0.088101402,0.088101402,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-mysql09-prod-latamcleanstore,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high mem usage-mysql09-prod-latamcleanstore,microsoft.insights/metricalerts,Unknown,[],0.088101402,0.088101402,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-mysql16-prod-market-replica,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high mem usage-mysql16-prod-market-replica,microsoft.insights/metricalerts,Unknown,[],0.088101402,0.088101402,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high server load redis01-prod-universal,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high server load redis01-prod-universal,microsoft.insights/metricalerts,Unknown,[],0.088101402,0.088101402,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high storage usage-mariadb07-prod-market,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high storage usage-mariadb07-prod-market,microsoft.insights/metricalerts,Unknown,[],0.088101402,0.088101402,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high storage usage-mysql08-prod-market,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high storage usage-mysql08-prod-market,microsoft.insights/metricalerts,Unknown,[],0.088101402,0.088101402,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high storage usage-mysql09-prod-latamcleanstore,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high storage usage-mysql09-prod-latamcleanstore,microsoft.insights/metricalerts,Unknown,[],0.088101402,0.088101402,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high storage usage-mysql16-prod-market-replica,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/high storage usage-mysql16-prod-market-replica,microsoft.insights/metricalerts,Unknown,[],0.088101402,0.088101402,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,[high storage io percent]-mysql14-prod-market,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/[high storage io percent]-mysql14-prod-market,microsoft.insights/metricalerts,Unknown,[],0.08616375,0.08616375,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,[high storage io percent]-mysql15-prod-market-replica,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/[high storage io percent]-mysql15-prod-market-replica,microsoft.insights/metricalerts,Unknown,[],0.08616375,0.08616375,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,medium cpu usage-mysql14-prod-market,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/medium cpu usage-mysql14-prod-market,microsoft.insights/metricalerts,Unknown,[],0.06113934,0.06113934,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,low cpu usage-mysql14-prod-market,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.insights/metricalerts/low cpu usage-mysql14-prod-market,microsoft.insights/metricalerts,Unknown,[],0.061138415,0.061138415,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip20016-prod-latamcleanstore-web01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.network/publicipaddresses/pip20016-prod-latamcleanstore-web01,Public IP address,US South Central,[],0.015021104,0.015021104,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip20017-prod-latamcleanstore-web02,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.network/publicipaddresses/pip20017-prod-latamcleanstore-web02,Public IP address,US South Central,[],0.015021104,0.015021104,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip20018-prod-latamcleanstore-web03,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.network/publicipaddresses/pip20018-prod-latamcleanstore-web03,Public IP address,US South Central,[],0.015021104,0.015021104,USD
retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,redis03-prod-universal,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/retail/providers/microsoft.cache/redis/redis03-prod-universal,Redis cache,US East,"[""\""environment\"":\""production\"""",""\""db-size\"":\""1gb\"""",""\""db-usage\"":\""integration, amusement, coffee,cleanstore,universal\""""]",0,0,USD
rg20002-prod-om,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,disk20011-prod-elk-os,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om/providers/microsoft.compute/disks/disk20011-prod-elk-os,Disk,US East,"[""\""environment\"":\""production\"""",""\""product\"":\""elk\""""]",264.6250747,264.6250747,USD
rg20002-prod-om,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,disk20021-prod-elk01-data01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om/providers/microsoft.compute/disks/disk20021-prod-elk01-data01,Disk,US East,[],147.7707183,147.7707183,USD
rg20002-prod-om,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,disk20015-prod-prometheus-os,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om/providers/microsoft.compute/disks/disk20015-prod-prometheus-os,Disk,US East,"[""\""environment\"":\""production\"""",""\""product\"":\""prometheus\""""]",38.7803571,38.7803571,USD
rg20002-prod-om,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,disk20009-prod-jumpserver-os,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om/providers/microsoft.compute/disks/disk20009-prod-jumpserver-os,Disk,US East 2,"[""\""environment\"":\""production\"""",""\""product\"":\""jumpserver\""""]",35.30447399,35.30447399,USD
rg20002-prod-om,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm20011-prod-prometheus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om/providers/microsoft.compute/virtualmachines/vm20011-prod-prometheus,Virtual machine,"US East, Intercontinental","[""\""environment\"":\""production\"""",""\""product\"":\""prometheus\""""]",26.04410281,26.04410281,USD
rg20002-prod-om,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,kiosoft,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om/providers/microsoft.containerregistry/registries/kiosoft,Container registry,US East,"[""\""environment\"":\""production\""""]",20.66485325,20.66485325,USD
rg20002-prod-om,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm20005-prod-jumpserver,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om/providers/microsoft.compute/virtualmachines/vm20005-prod-jumpserver,Virtual machine,"US East 2, Intercontinental","[""\""environment\"":\""production\"""",""\""product\"":\""jumpserver\""""]",17.92303726,17.92303726,USD
rg20002-prod-om,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,disk20020-prod-elk-os,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om/providers/microsoft.compute/disks/disk20020-prod-elk-os,Disk,US East,"[""\""environment\"":\""production\"""",""\""product\"":\""elk\""""]",17.34898838,17.34898838,USD
rg20002-prod-om,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm20006-prod-backupserver,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg20002-prod-om/providers/microsoft.compute/virtualmachines/vm20006-prod-backupserver,Virtual machine,"US East, Intercontinental","[""\""environment\"":\""production\"""",""\""product\"":\""backupserver\""""]",16.96239777,16.96239777,USD
